chrom,start,end,chromatin_state
chr1,244415445,244518400,chr1,244513026,244513098,.,0,.,3.974040,2.42078,-1,,
chr1,243626395,243718897,chr1,243627194,243627256,.,0,.,2.535490,1.45989,-1,,
chr1,243626395,243718897,chr1,243636806,243637167,.,0,.,17.987200,18.4676,-1,,
chr1,243626395,243718897,chr1,243637701,243637910,.,0,.,2.535490,1.45989,-1,,
chr1,243626395,243718897,chr1,243651073,243651210,.,0,.,6.171190,4.4059,-1,,
chr1,243626395,243718897,chr1,243651407,243651496,.,0,.,4.353340,2.80505,-1,,
chr1,243626395,243718897,chr1,243659561,243659798,.,0,.,2.535490,1.45989,-1,,
chr1,243626395,243718897,chr1,243673441,243673586,.,0,.,2.535490,1.45989,-1,,
chr1,243626395,243718897,chr1,243688076,243688218,.,0,.,2.535490,1.45989,-1,,
chr1,243626395,243718897,chr1,243646272,243646980,.,0,.,12.533700,11.364,-1,,
chr1,243335969,243435280,chr1,243398416,243398579,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243399941,243400053,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243407490,243407689,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243408515,243408663,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243414576,243414767,.,0,.,4.353340,2.80505,-1,,
chr1,243335969,243435280,chr1,243428152,243428216,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243431162,243431533,.,0,.,7.080110,5.28362,-1,,
chr1,243335969,243435280,chr1,243432090,243432325,.,0,.,2.535490,1.45989,-1,,
chr1,243335969,243435280,chr1,243415132,243420734,.,0,.,127.148003,321.643,-1,,
chr1,243235617,243335969,chr1,243264621,243265077,.,0,.,24.991400,27.0166,-1,,
chr1,242691728,242795240,chr1,242711303,242711444,.,0,.,2.871670,1.64941,-1,,
chr1,186279208,186377187,chr1,186342672,186342836,.,0,.,3.444420,2.09577,-1,,
chr1,186279208,186377187,chr1,186343112,186346252,.,0,.,140.222000,323.306,-1,,
chr1,186377187,186475023,chr1,186445896,186446057,.,0,.,2.535490,1.45989,-1,,
chr1,186377187,186475023,chr1,186461908,186462213,.,0,.,4.353340,2.80505,-1,,
chr1,186760848,186865420,chr1,186775076,186775170,.,0,.,2.535490,1.45989,-1,,
chr1,186760848,186865420,chr1,186797723,186799063,.,0,.,95.572800,171.56,-1,,
chr1,190412199,190507048,chr1,190444017,190445544,.,0,.,20.714001,22.3062,-1,,
chr1,190412199,190507048,chr1,190447115,190448446,.,0,.,52.526299,75.765,-1,,
chr1,192506742,192605318,chr1,192514328,192514667,.,0,.,5.262260,3.57767,-1,,
chr1,192506742,192605318,chr1,192521464,192521566,.,0,.,2.535490,1.45989,-1,,
chr1,192506742,192605318,chr1,192554386,192554544,.,0,.,2.535490,1.45989,-1,,
chr1,192707893,192804956,chr1,192776242,192777054,.,0,.,11.624700,10.2685,-1,,
chr1,192707893,192804956,chr1,192777231,192779712,.,0,.,121.330002,255.032,-1,,
chr1,193004342,193090984,chr1,193027342,193030306,.,0,.,149.701004,324,-1,,
chr1,193004342,193090984,chr1,193072909,193075073,.,0,.,102.617996,195.403,-1,,
chr1,193004342,193090984,chr1,193090482,193093124,.,0,.,125.203003,286.848,-1,,
chr1,193090984,193187019,chr1,193090482,193093124,.,0,.,125.203003,286.848,-1,,
chr1,193090984,193187019,chr1,193101485,193101633,.,0,.,2.535490,1.45989,-1,,
chr1,193283451,193390103,chr1,193377984,193378343,.,0,.,4.353340,2.80505,-1,,
chr1,193283451,193390103,chr1,193387258,193388141,.,0,.,25.258600,29.0489,-1,,
chr1,196501498,196601700,chr1,196505493,196505619,.,0,.,2.535490,1.45989,-1,,
chr1,196501498,196601700,chr1,196511679,196511842,.,0,.,3.444420,2.09577,-1,,
chr1,196501498,196601700,chr1,196527478,196527821,.,0,.,12.533700,11.364,-1,,
chr1,196501498,196601700,chr1,196576883,196578673,.,0,.,111.606003,197.414,-1,,
chr1,197204601,197304198,chr1,197213707,197213950,.,0,.,3.444420,2.09577,-1,,
chr1,197883241,197975470,chr1,197885034,197885712,.,0,.,14.351500,13.6365,-1,,
chr1,197883241,197975470,chr1,197886030,197886344,.,0,.,4.353340,2.80505,-1,,
chr1,197883241,197975470,chr1,197886897,197887734,.,0,.,17.078300,17.2272,-1,,
chr1,197883241,197975470,chr1,197898038,197898414,.,0,.,16.169300,16.0078,-1,,
chr1,198090902,198191142,chr1,198121506,198121564,.,0,.,2.535490,1.45989,-1,,
chr1,198090902,198191142,chr1,198125339,198129055,.,0,.,121.391998,271.925,-1,,
chr1,198090902,198191142,chr1,198139065,198139238,.,0,.,3.444420,2.09577,-1,,
chr1,198090902,198191142,chr1,198166029,198166138,.,0,.,2.535490,1.45989,-1,,
chr1,198191142,198304867,chr1,198203791,198204107,.,0,.,7.989030,6.20589,-1,,
chr1,198191142,198304867,chr1,198231097,198231236,.,0,.,2.535490,1.45989,-1,,
chr1,198191142,198304867,chr1,198232279,198232447,.,0,.,2.535490,1.45989,-1,,
chr1,198774484,198870810,chr1,198861348,198861492,.,0,.,2.535490,1.45989,-1,,
chr1,198870810,198972857,chr1,198880786,198880877,.,0,.,2.535490,1.45989,-1,,
chr1,198870810,198972857,chr1,198882821,198882947,.,0,.,2.535490,1.45989,-1,,
chr1,198870810,198972857,chr1,198899611,198899937,.,0,.,2.535490,1.45989,-1,,
chr1,198870810,198972857,chr1,198902779,198906847,.,0,.,105.306000,197.414,-1,,
chr1,198870810,198972857,chr1,198944782,198944825,.,0,.,2.535490,1.45989,-1,,
chr1,198870810,198972857,chr1,198951470,198951603,.,0,.,2.535490,1.45989,-1,,
chr1,199966678,200067087,chr1,199997803,199999092,.,0,.,74.011902,125.627,-1,,
chr1,199966678,200067087,chr1,200003864,200005448,.,0,.,22.531799,24.9548,-1,,
chr1,199966678,200067087,chr1,200007513,200012637,.,0,.,99.744698,214.42,-1,,
chr1,199966678,200067087,chr1,200044347,200044977,.,0,.,7.080110,5.28362,-1,,
chr1,199966678,200067087,chr1,200050457,200050599,.,0,.,4.353340,2.80505,-1,,
chr1,200380464,200477733,chr1,200386118,200386359,.,0,.,2.535490,1.45989,-1,,
chr1,200766235,200872279,chr1,200825725,200825829,.,0,.,2.535490,1.45989,-1,,
chr1,200766235,200872279,chr1,200842183,200843046,.,0,.,10.715800,9.20264,-1,,
chr1,200766235,200872279,chr1,200860026,200860728,.,0,.,21.622900,23.622,-1,,
chr1,200766235,200872279,chr1,200865102,200865425,.,0,.,2.535490,1.45989,-1,,
chr1,200872279,200971618,chr1,200890024,200890252,.,0,.,2.535490,1.45989,-1,,
chr1,200971618,201070919,chr1,200977978,200978099,.,0,.,2.535490,1.45989,-1,,
chr1,200971618,201070919,chr1,200983344,200983552,.,0,.,3.444420,2.09577,-1,,
chr1,200971618,201070919,chr1,200991358,200991514,.,0,.,2.535490,1.45989,-1,,
chr1,200971618,201070919,chr1,200991820,200992792,.,0,.,58.888802,87.7791,-1,,
chr1,200971618,201070919,chr1,200993136,200993255,.,0,.,2.535490,1.45989,-1,,
chr1,200971618,201070919,chr1,201031165,201031396,.,0,.,3.444420,2.09577,-1,,
chr1,201070919,201169531,chr1,201083300,201084334,.,0,.,42.528099,57.6273,-1,,
chr1,201070919,201169531,chr1,201122647,201124100,.,0,.,119.096001,265.569,-1,,
chr1,201070919,201169531,chr1,201139889,201140831,.,0,.,55.253101,80.8725,-1,,
chr1,201169531,201279335,chr1,201182532,201182736,.,0,.,2.535490,1.45989,-1,,
chr1,201379250,201478854,chr1,201435808,201436448,.,0,.,12.533700,11.364,-1,,
chr1,201379250,201478854,chr1,201436647,201438947,.,0,.,96.362801,200.13,-1,,
chr1,201379250,201478854,chr1,201449084,201449147,.,0,.,2.535490,1.45989,-1,,
chr1,201379250,201478854,chr1,201449757,201450039,.,0,.,3.444420,2.09577,-1,,
chr1,201379250,201478854,chr1,201450893,201451450,.,0,.,3.444420,2.09577,-1,,
chr1,201379250,201478854,chr1,201455608,201455820,.,0,.,3.444420,2.09577,-1,,
chr1,201379250,201478854,chr1,201462188,201462358,.,0,.,2.535490,1.45989,-1,,
chr1,201379250,201478854,chr1,201465439,201465698,.,0,.,3.444420,2.09577,-1,,
chr1,201379250,201478854,chr1,201472253,201472534,.,0,.,3.444420,2.09577,-1,,
chr1,201379250,201478854,chr1,201472959,201473965,.,0,.,9.806880,8.16854,-1,,
chr1,201379250,201478854,chr1,201474314,201474675,.,0,.,13.442600,12.4872,-1,,
chr1,201379250,201478854,chr1,201474828,201476902,.,0,.,88.926300,180.071,-1,,
chr1,201478854,201571976,chr1,201496100,201496296,.,0,.,2.535490,1.45989,-1,,
chr1,201478854,201571976,chr1,201506990,201510089,.,0,.,110.527000,247.641,-1,,
chr1,201478854,201571976,chr1,201521191,201521440,.,0,.,3.444420,2.09577,-1,,
chr1,201478854,201571976,chr1,201524524,201524594,.,0,.,2.535490,1.45989,-1,,
chr1,201478854,201571976,chr1,201535169,201535386,.,0,.,2.535490,1.45989,-1,,
chr1,201571976,201672759,chr1,201598306,201598521,.,0,.,2.535490,1.45989,-1,,
chr1,201571976,201672759,chr1,201598702,201598870,.,0,.,2.535490,1.45989,-1,,
chr1,201571976,201672759,chr1,201616841,201619836,.,0,.,69.541298,114.564,-1,,
chr1,201571976,201672759,chr1,201657434,201657693,.,0,.,2.535490,1.45989,-1,,
chr1,201672759,201775833,chr1,201708205,201710362,.,0,.,126.398003,294.588,-1,,
chr1,201672759,201775833,chr1,201710725,201711003,.,0,.,2.535490,1.45989,-1,,
chr1,201672759,201775833,chr1,201760361,201760946,.,0,.,2.535490,1.45989,-1,,
chr2,186592498,186694861,chr2,186603062,186603975,.,0,.,72.522598,114.564,-1,,
chr2,187264578,187362060,chr2,187353110,187353244,.,0,.,2.535490,1.45989,-1,,
chr2,187264578,187362060,chr2,187356209,187356414,.,0,.,2.535490,1.45989,-1,,
chr2,187264578,187362060,chr2,187350090,187352584,.,0,.,135.003998,324,-1,,
chr2,187362060,187461409,chr2,187425434,187425696,.,0,.,2.535490,1.45989,-1,,
chr2,187362060,187461409,chr2,187439561,187439889,.,0,.,2.535490,1.45989,-1,,
chr2,187362060,187461409,chr2,187453894,187457337,.,0,.,129.983002,306.221,-1,,
chr2,187362060,187461409,chr2,187459265,187459370,.,0,.,2.535490,1.45989,-1,,
chr2,187461409,187547290,chr2,187464452,187464589,.,0,.,2.535490,1.45989,-1,,
chr2,187461409,187547290,chr2,187475892,187476134,.,0,.,2.535490,1.45989,-1,,
chr2,187764289,187862643,chr2,187816304,187816900,.,0,.,19.841801,21.0396,-1,,
chr2,187862643,187957050,chr2,187868033,187868131,.,0,.,5.262260,3.57767,-1,,
chr2,187862643,187957050,chr2,187868346,187868494,.,0,.,3.444420,2.09577,-1,,
chr2,187862643,187957050,chr2,187951936,187951960,.,0,.,4.667690,2.83402,-1,,
chr2,188135176,188239809,chr2,188166921,188167455,.,0,.,7.080110,5.28362,-1,,
chr2,188135176,188239809,chr2,188188550,188188603,.,0,.,2.535490,1.45989,-1,,
chr2,188135176,188239809,chr2,188194976,188195100,.,0,.,2.535490,1.45989,-1,,
chr2,188135176,188239809,chr2,188203698,188203781,.,0,.,2.535490,1.45989,-1,,
chr2,188239809,188334430,chr2,188269492,188269790,.,0,.,7.370660,5.49739,-1,,
chr2,188239809,188334430,chr2,188302960,188303140,.,0,.,3.444420,2.09577,-1,,
chr2,188239809,188334430,chr2,188304342,188304669,.,0,.,4.353340,2.80505,-1,,
chr2,188239809,188334430,chr2,188305923,188306337,.,0,.,2.535490,1.45989,-1,,
chr2,188239809,188334430,chr2,188307123,188313384,.,0,.,60.827301,100.114,-1,,
chr2,188239809,188334430,chr2,188326688,188327005,.,0,.,2.535490,1.45989,-1,,
chr2,188334430,188435569,chr2,188335177,188335284,.,0,.,2.535490,1.45989,-1,,
chr2,188334430,188435569,chr2,188406135,188406509,.,0,.,2.226810,1.2873,-1,,
chr2,188334430,188435569,chr2,188406970,188407072,.,0,.,2.282380,1.31863,-1,,
chr2,188334430,188435569,chr2,188409097,188409521,.,0,.,3.900240,2.51431,-1,,
chr2,188334430,188435569,chr2,188410497,188412164,.,0,.,6.507150,4.89791,-1,,
chr2,188334430,188435569,chr2,188419427,188419625,.,0,.,3.526990,2.25994,-1,,
chr2,188334430,188435569,chr2,188433938,188434480,.,0,.,3.093190,1.88267,-1,,
chr2,188334430,188435569,chr2,188412957,188419268,.,0,.,65.120201,133.919,-1,,
chr2,188435569,188536545,chr2,188435969,188436084,.,0,.,2.871670,1.64941,-1,,
chr2,188435569,188536545,chr2,188439741,188440096,.,0,.,2.535490,1.45989,-1,,
chr2,188435569,188536545,chr2,188440711,188440811,.,0,.,2.535490,1.45989,-1,,
chr2,188435569,188536545,chr2,188445763,188445842,.,0,.,2.535490,1.45989,-1,,
chr2,188435569,188536545,chr2,188446225,188446348,.,0,.,2.535490,1.45989,-1,,
chr2,189064629,189157224,chr2,189155785,189159316,.,0,.,138.078003,317.07,-1,,
chr2,189157224,189261202,chr2,189155785,189159316,.,0,.,138.078003,317.07,-1,,
chr2,189157224,189261202,chr2,189159528,189159650,.,0,.,4.353340,2.80505,-1,,
chr2,189157224,189261202,chr2,189159927,189160214,.,0,.,5.262260,3.57767,-1,,
chr2,189157224,189261202,chr2,189247973,189248168,.,0,.,5.262260,3.57767,-1,,
chr2,189261202,189358697,chr2,189266818,189267016,.,0,.,2.535490,1.45989,-1,,
chr2,189261202,189358697,chr2,189310573,189310654,.,0,.,5.262260,3.57767,-1,,
chr2,58006446,189919707,chr2,58266251,58266715,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,58273316,58274886,.,0,.,111.521004,219.754,-1,,
chr2,58006446,189919707,chr2,58275108,58275564,.,0,.,10.715800,9.20264,-1,,
chr2,58006446,189919707,chr2,58467500,58468909,.,0,.,140.697998,317.07,-1,,
chr2,58006446,189919707,chr2,58647315,58647476,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,58656849,58657018,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,60776657,60778159,.,0,.,67.069099,103.692,-1,,
chr2,58006446,189919707,chr2,60778355,60778985,.,0,.,3.444420,2.09577,-1,,
chr2,58006446,189919707,chr2,60779463,60782923,.,0,.,81.611801,133.103,-1,,
chr2,58006446,189919707,chr2,60788635,60788708,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,60796442,60797144,.,0,.,3.444420,2.09577,-1,,
chr2,58006446,189919707,chr2,60808700,60809013,.,0,.,21.622900,23.622,-1,,
chr2,58006446,189919707,chr2,60811893,60812153,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,60962821,60963293,.,0,.,11.624700,10.2685,-1,,
chr2,58006446,189919707,chr2,60982968,60984583,.,0,.,142.227997,324,-1,,
chr2,58006446,189919707,chr2,60984789,60985094,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,61107756,61112300,.,0,.,117.791000,275.616,-1,,
chr2,58006446,189919707,chr2,61112976,61113079,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,61243595,61246030,.,0,.,136.973007,324,-1,,
chr2,58006446,189919707,chr2,61283184,61283338,.,0,.,4.594060,2.96333,-1,,
chr2,58006446,189919707,chr2,61288321,61288435,.,0,.,3.315240,1.89738,-1,,
chr2,58006446,189919707,chr2,61292557,61294069,.,0,.,123.668999,263.456,-1,,
chr2,58006446,189919707,chr2,61371681,61373040,.,0,.,77.976196,125.627,-1,,
chr2,58006446,189919707,chr2,61403583,61405913,.,0,.,108.380997,230.039,-1,,
chr2,58006446,189919707,chr2,61407286,61407600,.,0,.,5.262260,3.57767,-1,,
chr2,58006446,189919707,chr2,61429113,61429208,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,61696467,61699652,.,0,.,143.404007,324,-1,,
chr2,58006446,189919707,chr2,61761830,61766370,.,0,.,122.161003,284.708,-1,,
chr2,58006446,189919707,chr2,61859653,61859749,.,0,.,3.790350,2.3088,-1,,
chr2,58006446,189919707,chr2,61898333,61898541,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,61921431,61922573,.,0,.,103.767998,185.404,-1,,
chr2,58006446,189919707,chr2,61990666,61992093,.,0,.,97.063499,165.685,-1,,
chr2,58006446,189919707,chr2,62020622,62020781,.,0,.,6.171190,4.4059,-1,,
chr2,58006446,189919707,chr2,62061494,62061689,.,0,.,2.641020,1.51941,-1,,
chr2,58006446,189919707,chr2,62080472,62082732,.,0,.,110.918999,221.805,-1,,
chr2,58006446,189919707,chr2,62114195,62116178,.,0,.,128.634995,317.714,-1,,
chr2,58006446,189919707,chr2,62116476,62116800,.,0,.,7.989030,6.20589,-1,,
chr2,58006446,189919707,chr2,62132378,62133675,.,0,.,98.978600,199.428,-1,,
chr2,58006446,189919707,chr2,62158612,62158851,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62414466,62414537,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62441622,62441764,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62639126,62639265,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62654573,62654769,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62660294,62660440,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62683965,62684819,.,0,.,90.701103,152.117,-1,,
chr2,58006446,189919707,chr2,62702370,62703025,.,0,.,12.533700,11.364,-1,,
chr2,58006446,189919707,chr2,62703333,62703404,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62732631,62734250,.,0,.,85.247498,140.654,-1,,
chr2,58006446,189919707,chr2,62771796,62771880,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,62798166,62798667,.,0,.,24.349701,27.6688,-1,,
chr2,58006446,189919707,chr2,62931934,62934143,.,0,.,136.201996,304.058,-1,,
chr2,58006446,189919707,chr2,62934445,62934629,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,63276448,63278836,.,0,.,42.528099,57.6273,-1,,
chr2,58006446,189919707,chr2,63281082,63281574,.,0,.,5.262260,3.57767,-1,,
chr2,58006446,189919707,chr2,63282417,63283180,.,0,.,10.715800,9.20264,-1,,
chr2,58006446,189919707,chr2,63283935,63284191,.,0,.,5.262260,3.57767,-1,,
chr2,58006446,189919707,chr2,64045318,64045434,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64066836,64066977,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64067222,64070622,.,0,.,138.514008,323.306,-1,,
chr2,58006446,189919707,chr2,64199188,64199400,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64213403,64213571,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64244739,64247113,.,0,.,99.790298,171.56,-1,,
chr2,58006446,189919707,chr2,64263404,64263555,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64291577,64291899,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64343135,64343210,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64368312,64368522,.,0,.,5.262260,3.57767,-1,,
chr2,58006446,189919707,chr2,64368751,64372084,.,0,.,134.132996,306.221,-1,,
chr2,58006446,189919707,chr2,64455124,64455893,.,0,.,28.894300,34.7114,-1,,
chr2,58006446,189919707,chr2,64458785,64459048,.,0,.,3.444420,2.09577,-1,,
chr2,58006446,189919707,chr2,64490344,64490422,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64492087,64492253,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64501011,64501204,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64515632,64515929,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64557928,64558277,.,0,.,16.169300,16.0078,-1,,
chr2,58006446,189919707,chr2,64631597,64631859,.,0,.,4.353340,2.80505,-1,,
chr2,58006446,189919707,chr2,64680625,64682820,.,0,.,85.247498,140.654,-1,,
chr2,58006446,189919707,chr2,64686972,64687228,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64719979,64720061,.,0,.,3.790350,2.3088,-1,,
chr2,58006446,189919707,chr2,64750056,64752854,.,0,.,147.177002,324,-1,,
chr2,58006446,189919707,chr2,64785861,64785965,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,64836018,64837132,.,0,.,25.258600,29.0489,-1,,
chr2,58006446,189919707,chr2,64871580,64872590,.,0,.,45.254902,62.4758,-1,,
chr2,58006446,189919707,chr2,64957818,64958264,.,0,.,19.805000,21.008,-1,,
chr2,58006446,189919707,chr2,64976666,64978203,.,0,.,123.325996,267.685,-1,,
chr2,58006446,189919707,chr2,64979978,64980128,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65004691,65004862,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65020791,65021069,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65029073,65029127,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65086265,65087469,.,0,.,25.258600,29.0489,-1,,
chr2,58006446,189919707,chr2,65092092,65093030,.,0,.,43.437099,59.2348,-1,,
chr2,58006446,189919707,chr2,65104019,65104143,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65144955,65145244,.,0,.,8.897960,7.16866,-1,,
chr2,58006446,189919707,chr2,65213683,65213869,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65214885,65218179,.,0,.,93.301102,179.448,-1,,
chr2,58006446,189919707,chr2,65253645,65253720,.,0,.,2.624400,1.51004,-1,,
chr2,58006446,189919707,chr2,65282518,65285285,.,0,.,89.319099,181.439,-1,,
chr2,58006446,189919707,chr2,65285501,65285744,.,0,.,4.465060,2.87872,-1,,
chr2,58006446,189919707,chr2,65286473,65286689,.,0,.,4.353340,2.80505,-1,,
chr2,58006446,189919707,chr2,65286881,65287003,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65292243,65292405,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65352693,65352894,.,0,.,2.709040,1.55779,-1,,
chr2,58006446,189919707,chr2,65354148,65354481,.,0,.,3.444420,2.09577,-1,,
chr2,58006446,189919707,chr2,65355088,65355205,.,0,.,2.968410,1.70379,-1,,
chr2,58006446,189919707,chr2,65492997,65493194,.,0,.,2.535490,1.45989,-1,,
chr2,58006446,189919707,chr2,65628007,65628062,.,0,.,2.543400,1.46435,-1,,
