chromosome,region_start,region_end,gene_id,gene_name,gene_start,gene_end,methylation_diff,p_value,q_value,direction
chr1,130900000,131000000,ENSMMUG00000016812,MMP9,130877221,130987848,0.0104442517836669,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,130900000,131000000,ENSMMUG00000045421,PLEKHA5,130990063,131018122,0.0104442517836669,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,131000000,131100000,ENSMMUG00000045421,PLEKHA5,130990063,131018122,0.0104438323025084,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131000000,131100000,ENSMMUG00000016808,SLC12A5,131031624,131089651,0.0104438323025084,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131100000,131200000,ENSMMUG00000052469,SELENOF,131139995,131140086,0.0104399624395217,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131100000,131200000,ENSMMUG00000051332,NCOA5,131150210,131181208,0.0104399624395217,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131100000,131200000,ENSMMUG00000040115,PIK3C2B,131192323,131192891,0.0104399624395217,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131200000,131300000,ENSMMUG00000045495,HAO2,131201350,131201651,0.01043244169372,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131200000,131300000,ENSMMUG00000037178,HSD3B2,131207657,131207764,0.01043244169372,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131200000,131300000,ENSMMUG00000005073,TP73,131215892,131337332,0.01043244169372,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131300000,131400000,ENSMMUG00000005073,TP73,131215892,131337332,0.0104210301158813,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131300000,131400000,ENSMMUG00000005072,SELL,131337570,131348062,0.0104210301158813,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131300000,131400000,ENSMMUG00000005070,SELE,131391648,131675495,0.0104210301158813,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,131400000,131500000,ENSMMUG00000005070,SELE,131391648,131675495,0.0104054744132506,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131500000,131600000,ENSMMUG00000005070,SELE,131391648,131675495,0.0103856043114836,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131600000,131700000,ENSMMUG00000005070,SELE,131391648,131675495,0.0103612752838542,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131700000,131800000,ENSMMUG00000005068,METTL18,131702078,131713603,0.0103323831636672,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131700000,131800000,ENSMMUG00000058078,FIRRM,131778828,131778976,0.0103323831636672,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131700000,131800000,ENSMMUG00000042929,SCYL3,131783338,131783636,0.0103323831636672,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131700000,131800000,ENSMMUG00000054856,TTLL7,131793315,131794996,0.0103323831636672,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131700000,131800000,ENSMMUG00000010096,UROD,131798406,131886623,0.0103323831636672,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131800000,131900000,ENSMMUG00000010096,UROD,131798406,131886623,0.0102988811064486,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131800000,131900000,ENSMMUG00000010095,MEF2D,131886729,131945745,0.0102988811064486,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,131900000,132000000,ENSMMUG00000010095,MEF2D,131886729,131945745,0.0102607178250664,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,131900000,132000000,ENSMMUG00000007180,PNPLA3,131946580,132155079,0.0102607178250664,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,132000000,132100000,ENSMMUG00000007180,PNPLA3,131946580,132155079,0.0102178279811298,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,132100000,132200000,ENSMMUG00000007180,PNPLA3,131946580,132155079,0.0101701837121457,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,132100000,132200000,ENSMMUG00000014018,H6PD,132168282,132231996,0.0101701837121457,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,132200000,132300000,ENSMMUG00000014018,H6PD,132168282,132231996,0.0101178160690247,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,132200000,132300000,ENSMMUG00000063311,PIAS3,132288001,132288118,0.0101178160690247,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,132200000,132300000,ENSMMUG00000001742,NUDT17,132294678,132501699,0.0101178160690247,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,132300000,132400000,ENSMMUG00000001742,NUDT17,132294678,132501699,0.0100607894112285,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,132400000,132500000,ENSMMUG00000001742,NUDT17,132294678,132501699,0.0099991266699697,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,132500000,132600000,ENSMMUG00000001742,NUDT17,132294678,132501699,0.0099329111798063,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,132500000,132600000,ENSMMUG00000039930,POLR3C,132530198,132539320,0.0099329111798063,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,132600000,132700000,ENSMMUG00000056970,RNF115,132650050,132675505,0.009862256688621,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,132700000,132800000,ENSMMUG00000006819,CD1B,132777191,133187607,0.0097872931543738,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,132800000,132900000,ENSMMUG00000006819,CD1B,132777191,133187607,0.0097082180368595,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,132900000,133000000,ENSMMUG00000006819,CD1B,132777191,133187607,0.0096253272114736,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,133000000,133100000,ENSMMUG00000006819,CD1B,132777191,133187607,0.0095389000626144,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133100000,133200000,ENSMMUG00000006819,CD1B,132777191,133187607,0.0094491679444521,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,133200000,133300000,ENSMMUG00000061264,CD1E,133259039,133262867,0.0093564044358083,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133300000,133400000,ENSMMUG00000061580,BCL9,133307724,133310264,0.0092609163103545,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133400000,133500000,ENSMMUG00000056753,KLHL20,133407100,133411364,0.0091630496311405,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133400000,133500000,ENSMMUG00000007635,MTF2,133448562,133550099,0.0091630496311405,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133500000,133600000,ENSMMUG00000007635,MTF2,133448562,133550099,0.0090631573770267,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133500000,133600000,ENSMMUG00000049678,CCDC18,133557553,133558603,0.0090631573770267,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133500000,133600000,ENSMMUG00000053628,CD93,133582799,133583957,0.0090631573770267,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,133600000,133700000,ENSMMUG00000060600,THBD,133607973,133651364,0.0089615467755981,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,133700000,133800000,ENSMMUG00000053737,SSTR4,133742526,133752842,0.00885848742541,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,133800000,133900000,ENSMMUG00000024750,KCNAB2,133803255,133803461,0.0087541932554704,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,133800000,133900000,ENSMMUG00000026260,CHD5,133818164,133818294,0.0087541932554704,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,134000000,134100000,ENSMMUG00000063650,SLCO4A1,134008660,134008777,0.0085427872582117,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,134100000,134200000,ENSMMUG00000051646,NTSR1,134115294,134116311,0.0084360142647323,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,134100000,134200000,ENSMMUG00000057315,OGFR,134195035,134196506,0.0084360142647323,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,134200000,134300000,ENSMMUG00000050583,PTGS2,134221167,134226624,0.008328597975606,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,134200000,134300000,ENSMMUG00000054678,,134232233,134232350,0.008328597975606,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,134400000,134500000,ENSMMUG00000003442,PDIK1L,134463968,134500037,0.0081115122226707,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,134500000,134600000,ENSMMUG00000003442,PDIK1L,134463968,134500037,0.0080017028997858,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,134500000,134600000,ENSMMUG00000012828,SLC9A1,134560113,134677953,0.0080017028997858,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,134600000,134700000,ENSMMUG00000012828,SLC9A1,134560113,134677953,0.0078909487853029,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,134700000,134800000,ENSMMUG00000054429,PTGFRN,134726226,134727400,0.0077791516066705,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,134700000,134800000,ENSMMUG00000008003,CD101,134773847,134871527,0.0077791516066705,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,135000000,135100000,ENSMMUG00000020157,SNX27,135092367,135107535,0.0074369490290195,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146500000,146600000,ENSMMUG00000002899,DEFB122,146413879,146506780,0.0158387442566054,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146500000,146600000,ENSMMUG00000062662,RALGPS2,146516656,146518044,0.0158387442566054,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146500000,146600000,ENSMMUG00000011987,SEMG2,146518433,146604723,0.0158387442566054,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146600000,146700000,ENSMMUG00000011987,SEMG2,146518433,146604723,0.016013941425109,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146600000,146700000,ENSMMUG00000018326,PES1,146618098,146687346,0.016013941425109,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146600000,146700000,ENSMMUG00000063855,GATA5,146699314,146823030,0.016013941425109,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146700000,146800000,ENSMMUG00000063855,GATA5,146699314,146823030,0.0161912486821383,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146800000,146900000,ENSMMUG00000063855,GATA5,146699314,146823030,0.0163705067635827,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146800000,146900000,ENSMMUG00000020218,RAB13,146823050,147135766,0.0163705067635827,0.0465701880994234,0.5162305350821093,Increased in Stressed
chr1,146900000,147000000,ENSMMUG00000020218,RAB13,146823050,147135766,0.0165514275888476,0.0411020596927643,0.5162305350821093,Increased in Stressed
chr1,147000000,147100000,ENSMMUG00000020218,RAB13,146823050,147135766,0.0167336872579363,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,147100000,147200000,ENSMMUG00000020218,RAB13,146823050,147135766,0.0169169372102718,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,147100000,147200000,ENSMMUG00000020217,LPAR5,147180928,147296857,0.0169169372102718,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,147200000,147300000,ENSMMUG00000020217,LPAR5,147180928,147296857,0.0171008405451453,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,147300000,147400000,ENSMMUG00000005994,,147324604,147514985,0.0172851539935166,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,147400000,147500000,ENSMMUG00000005994,,147324604,147514985,0.0174697354305786,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,147500000,147600000,ENSMMUG00000005994,,147324604,147514985,0.0176546291211644,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,147600000,147700000,ENSMMUG00000025559,HEBP1,147639401,147639506,0.0178399500911556,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,147700000,147800000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0180258177307697,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,147800000,147900000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0182123331184207,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,147900000,148000000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0183995052866337,0.0181377842547257,0.5105964322190604,Increased in Stressed
chr1,148000000,148100000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.01858726568842,0.0181377842547257,0.5105964322190604,Increased in Stressed
chr1,148100000,148200000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0187755058315083,0.0181377842547257,0.5105964322190604,Increased in Stressed
chr1,148200000,148300000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0189641407383464,0.0156313451665775,0.5105964322190604,Increased in Stressed
chr1,148300000,148400000,ENSMMUG00000005990,FAM234B,147757575,148310013,0.0191530451114174,0.0156313451665775,0.5105964322190604,Increased in Stressed
chr1,148300000,148400000,ENSMMUG00000040425,GSG1,148318350,148338637,0.0191530451114174,0.0156313451665775,0.5105964322190604,Increased in Stressed
chr1,148400000,148500000,ENSMMUG00000061104,SYCP1,148423026,148453970,0.0193420402900306,0.0156313451665775,0.5105964322190604,Increased in Stressed
chr1,148400000,148500000,ENSMMUG00000018695,CBY1,148488858,148501234,0.0193420402900306,0.0156313451665775,0.5105964322190604,Increased in Stressed
chr1,148500000,148600000,ENSMMUG00000018695,CBY1,148488858,148501234,0.0195308464513436,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,148500000,148600000,ENSMMUG00000000875,LRRC8B,148506640,148621693,0.0195308464513436,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,148600000,148700000,ENSMMUG00000000875,LRRC8B,148506640,148621693,0.019719176442541,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,148600000,148700000,ENSMMUG00000000873,IQCC,148621452,148632893,0.019719176442541,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,148600000,148700000,ENSMMUG00000007220,RAB4A,148653839,148695334,0.019719176442541,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,148700000,148800000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0199067876566828,0.0097806574568193,0.5042725019015943,Increased in Stressed
chr1,148800000,148900000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0200934402708834,0.0082956190902217,0.4597846880755427,Increased in Stressed
chr1,148900000,149000000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0202787332421185,0.0082956190902217,0.4597846880755427,Increased in Stressed
chr1,149000000,149100000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0204621219802207,0.0082956190902217,0.4597846880755427,Increased in Stressed
chr1,149100000,149200000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0206430365454024,0.0097806574568193,0.5042725019015943,Increased in Stressed
chr1,149200000,149300000,ENSMMUG00000017907,CCSAP,148768572,149220763,0.0208209015372974,0.0097806574568193,0.5042725019015943,Increased in Stressed
chr1,149200000,149300000,ENSMMUG00000055329,SMCP,149236955,149237062,0.0208209015372974,0.0097806574568193,0.5042725019015943,Increased in Stressed
chr1,149200000,149300000,ENSMMUG00000005287,DEPDC1,149255883,149286357,0.0208209015372974,0.0097806574568193,0.5042725019015943,Increased in Stressed
chr1,149400000,149500000,ENSMMUG00000058507,POGK,149421859,149473124,0.0211652311338286,0.0070081509361869,0.4439163035864685,Increased in Stressed
chr1,149600000,149700000,ENSMMUG00000014595,TADA1,149638912,149673405,0.0214910782149675,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,149600000,149700000,ENSMMUG00000019493,KCNN3,149673517,149839406,0.0214910782149675,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,149700000,149800000,ENSMMUG00000019493,KCNN3,149673517,149839406,0.0216460529672909,0.004932265801831,0.3905297600949775,Increased in Stressed
chr1,149800000,149900000,ENSMMUG00000019493,KCNN3,149673517,149839406,0.02179529718577,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,149800000,149900000,ENSMMUG00000019488,MAGI3,149862673,150203476,0.02179529718577,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,149900000,150000000,ENSMMUG00000019488,MAGI3,149862673,150203476,0.0219385631053716,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,150000000,150100000,ENSMMUG00000019488,MAGI3,149862673,150203476,0.0220756608365887,0.004932265801831,0.3905297600949775,Increased in Stressed
chr1,150100000,150200000,ENSMMUG00000019488,MAGI3,149862673,150203476,0.0222064325002717,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,150200000,150300000,ENSMMUG00000019488,MAGI3,149862673,150203476,0.0223307155554476,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,150200000,150300000,ENSMMUG00000012465,PHTF1,150218464,150370848,0.0223307155554476,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,150300000,150400000,ENSMMUG00000012465,PHTF1,150218464,150370848,0.0224483242052028,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,150500000,150600000,ENSMMUG00000055311,RSBN1,150524467,150623245,0.0226624654383605,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,150600000,150700000,ENSMMUG00000055311,RSBN1,150524467,150623245,0.0227583816482308,0.0034043584268471,0.3793875789378038,Increased in Stressed
chr1,150800000,150900000,ENSMMUG00000059676,ATP1A2,150805834,150812657,0.0229262746903355,0.0034043584268471,0.3793875789378038,Increased in Stressed
chr1,151600000,151700000,ENSMMUG00000064500,DCAF8,151630122,151692152,0.023224175824984,0.0034043584268471,0.3793875789378038,Increased in Stressed
chr1,151800000,151900000,ENSMMUG00000050499,PHC1,151890763,151894421,0.0231958019586323,0.0034043584268471,0.3793875789378038,Increased in Stressed
chr1,151900000,152000000,ENSMMUG00000062335,M6PR,151948961,151951541,0.0231660334742733,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,151900000,152000000,ENSMMUG00000059469,KLHL12,151957413,151958430,0.0231660334742733,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,151900000,152000000,ENSMMUG00000065181,SLC44A5,151958666,151961669,0.0231660334742733,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,152100000,152200000,ENSMMUG00000052364,GGT7,152110248,152111312,0.0230752659277453,0.002805590211887,0.3793875789378038,Increased in Stressed
chr1,152100000,152200000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0230752659277453,0.002805590211887,0.3793875789378038,Increased in Stressed
chr1,152200000,152300000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0230142801787749,0.002805590211887,0.3793875789378038,Increased in Stressed
chr1,152300000,152400000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0229430168093314,0.002805590211887,0.3793875789378038,Increased in Stressed
chr1,152400000,152500000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0228616917606995,0.0041070373903957,0.3793875789378038,Increased in Stressed
chr1,152500000,152600000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0227706166887636,0.004932265801831,0.3905297600949775,Increased in Stressed
chr1,152600000,152700000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0226701862388918,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,152700000,152800000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0225607772022197,0.004932265801831,0.3905297600949775,Increased in Stressed
chr1,152800000,152900000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0224428467448026,0.0058916928482145,0.3958146377118709,Increased in Stressed
chr1,152900000,153000000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0223168560282852,0.0082956190902217,0.4597846880755427,Increased in Stressed
chr1,153000000,153100000,ENSMMUG00000017314,ACSS2,152152055,153035403,0.0221832366429132,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,153000000,153100000,ENSMMUG00000049603,GSS,153041088,153044187,0.0221832366429132,0.0134235912346856,0.5105964322190604,Increased in Stressed
chr1,153300000,153400000,ENSMMUG00000025722,CYP2D6,153326561,153326692,0.0217407933383092,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,153300000,153400000,ENSMMUG00000017312,,153361405,153378915,0.0217407933383092,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,153300000,153400000,ENSMMUG00000017309,DDX47,153398957,153615239,0.0217407933383092,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,153400000,153500000,ENSMMUG00000017309,DDX47,153398957,153615239,0.0215805219604957,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,153500000,153600000,ENSMMUG00000017309,DDX47,153398957,153615239,0.0214142000990927,0.0209643430033235,0.5105964322190604,Increased in Stressed
chr1,153600000,153700000,ENSMMUG00000017309,DDX47,153398957,153615239,0.0212419633310435,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,153900000,154000000,ENSMMUG00000059039,H2AJ,153935158,153935275,0.0206926622022243,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,153900000,154000000,ENSMMUG00000063512,MACO1,153944094,153946545,0.0206926622022243,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,153900000,154000000,ENSMMUG00000061254,ERP27,153964173,153964321,0.0206926622022243,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,154000000,154100000,ENSMMUG00000019326,RNPC3,154001935,154033367,0.0204998724464084,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154100000,154200000,ENSMMUG00000013853,SLC35C2,154102181,154189981,0.0203027654735654,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154100000,154200000,ENSMMUG00000013852,RALY,154197278,154243552,0.0203027654735654,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154200000,154300000,ENSMMUG00000013852,RALY,154197278,154243552,0.0201016008941576,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154200000,154300000,ENSMMUG00000021921,EIF2S2,154243701,154307425,0.0201016008941576,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154300000,154400000,ENSMMUG00000021921,EIF2S2,154243701,154307425,0.0198965829401744,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154300000,154400000,ENSMMUG00000063902,SLX4IP,154323957,154328019,0.0198965829401744,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154300000,154400000,ENSMMUG00000021917,JAG1,154329705,154683808,0.0198965829401744,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154400000,154500000,ENSMMUG00000021917,JAG1,154329705,154683808,0.0196877929242297,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154500000,154600000,ENSMMUG00000021917,JAG1,154329705,154683808,0.0194752829319084,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,154600000,154700000,ENSMMUG00000021917,JAG1,154329705,154683808,0.0192591796279835,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,155300000,155400000,ENSMMUG00000056987,NR1I3,155307651,155309432,0.0176680143614608,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,155300000,155400000,ENSMMUG00000049738,MYBL2,155347457,155354018,0.0176680143614608,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,155400000,155500000,ENSMMUG00000058001,SNPH,155482864,155493584,0.0174339571713546,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,155600000,155700000,ENSMMUG00000053065,CASP9,155663361,155672257,0.0169649551178073,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,155600000,155700000,ENSMMUG00000007527,SDCBP2,155679319,155682479,0.0169649551178073,0.0361586106713543,0.5105964322190604,Increased in Stressed
chr1,155900000,156000000,ENSMMUG00000017766,THEMIS2,155927572,155948279,0.0162648357681179,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,155900000,156000000,ENSMMUG00000002752,RPA2,155972279,155995652,0.0162648357681179,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156100000,156200000,ENSMMUG00000056413,,156156564,156183192,0.0158042623194991,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,156100000,156200000,ENSMMUG00000022908,TAS1R1,156188033,156323645,0.0158042623194991,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,156200000,156300000,ENSMMUG00000022908,TAS1R1,156188033,156323645,0.0155768319397973,0.0241496967134148,0.5105964322190604,Increased in Stressed
chr1,156300000,156400000,ENSMMUG00000022908,TAS1R1,156188033,156323645,0.0153515668594069,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,156300000,156400000,ENSMMUG00000013333,MMP24,156370166,156375842,0.0153515668594069,0.0277185416615701,0.5105964322190604,Increased in Stressed
chr1,156400000,156500000,ENSMMUG00000053492,EIF6,156408476,156411675,0.0151285367820093,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156500000,156600000,ENSMMUG00000014807,FAM83C,156594728,156724917,0.0149077849973958,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156600000,156700000,ENSMMUG00000014807,FAM83C,156594728,156724917,0.014689448384707,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156700000,156800000,ENSMMUG00000014807,FAM83C,156594728,156724917,0.0144736506227651,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156700000,156800000,ENSMMUG00000056103,WASF2,156738049,156741113,0.0144736506227651,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156700000,156800000,ENSMMUG00000048522,CLCNKB,156767780,156768080,0.0144736506227651,0.0317128149212107,0.5105964322190604,Increased in Stressed
chr1,156800000,156900000,ENSMMUG00000065074,,156884699,156884806,0.0142604815708952,0.0277185416615701,0.5105964322190604,Increased in Stressed
