chromosome,region_start,region_end,gene_id,gene_name,gene_start,gene_end,methylation_diff,p_value,q_value,direction,Unnamed: 0,genebody,Methylation Difference,p-value,q-value
chr1,152900000,153000000,ENSMMUG00000017314,ACSS2,152152055,153035403,-0.0407029275955477,0.0413890617691391,0.1832511986425376,Decreased in Stressed,1724,ENSMMUG00000017314,0.09120506,0.0259652214551352,0.8886127685507895
chr1,153000000,153100000,ENSMMUG00000017314,ACSS2,152152055,153035403,-0.0408630969443094,0.0413890617691391,0.1832511986425376,Decreased in Stressed,1724,ENSMMUG00000017314,0.09120506,0.0259652214551352,0.8886127685507895
chr1,154100000,154200000,ENSMMUG00000013853,SLC35C2,154102181,154189981,-0.0429478249969482,0.0344760525160003,0.1832511986425376,Decreased in Stressed,1733,ENSMMUG00000013853,0.6459824,0.0020185802483102,0.8886127685507895
chr1,156500000,156600000,ENSMMUG00000014807,FAM83C,156594728,156724917,-0.0469030468995926,0.0235645465920307,0.1832511986425376,Decreased in Stressed,1749,ENSMMUG00000014807,0.2719366,0.0193352412633589,0.8886127685507895
chr1,156600000,156700000,ENSMMUG00000014807,FAM83C,156594728,156724917,-0.046999784616774,0.0259652214551352,0.1832511986425376,Decreased in Stressed,1749,ENSMMUG00000014807,0.2719366,0.0193352412633589,0.8886127685507895
chr1,156700000,156800000,ENSMMUG00000014807,FAM83C,156594728,156724917,-0.047091529386013,0.0285744993112949,0.1832511986425376,Decreased in Stressed,1749,ENSMMUG00000014807,0.2719366,0.0193352412633589,0.8886127685507895
chr1,156800000,156900000,ENSMMUG00000061849,EPHA2,156889912,156988799,-0.0471786208556453,0.0285744993112949,0.1832511986425376,Decreased in Stressed,1753,ENSMMUG00000061849,0.16757628,0.0066627964780963,0.8886127685507895
chr1,156900000,157000000,ENSMMUG00000061849,EPHA2,156889912,156988799,-0.0472613540996891,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1753,ENSMMUG00000061849,0.16757628,0.0066627964780963,0.8886127685507895
chr1,157000000,157100000,ENSMMUG00000054458,,157019447,157021452,-0.0473400323992536,0.0285744993112949,0.1832511986425376,Decreased in Stressed,1755,ENSMMUG00000054458,0.4239986,0.0452946822468786,0.8886127685507895
chr1,158900000,159000000,ENSMMUG00000003264,ZNF217,158982588,158997916,-0.0484503737503468,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1770,ENSMMUG00000003264,0.79116774,0.0142350798549777,0.8886127685507895
chr1,159300000,159400000,ENSMMUG00000046173,CTTNBP2NL,159356937,159362483,-0.0487183678212143,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1776,ENSMMUG00000046173,0.22429076,0.0343253923542194,0.8886127685507895
chr1,159400000,159500000,ENSMMUG00000018566,NCF2,159469859,159600376,-0.0487951288434086,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1779,ENSMMUG00000018566,0.43725216,0.0142350798549777,0.8886127685507895
chr1,159500000,159600000,ENSMMUG00000018566,NCF2,159469859,159600376,-0.048876385972983,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1779,ENSMMUG00000018566,0.43725216,0.0142350798549777,0.8886127685507895
chr1,159600000,159700000,ENSMMUG00000018566,NCF2,159469859,159600376,-0.0489622515394038,0.0314065376447479,0.1832511986425376,Decreased in Stressed,1779,ENSMMUG00000018566,0.43725216,0.0142350798549777,0.8886127685507895
chr1,209100000,209200000,ENSMMUG00000019912,U1,209131212,209179887,-0.0929377653056666,0.0413890617691391,0.1832511986425376,Decreased in Stressed,2512,ENSMMUG00000019912,0.30575377,0.0377983014556208,0.8886127685507895
chr1,209200000,209300000,ENSMMUG00000002802,,209207724,209218709,-0.0935665951460414,0.0413890617691391,0.1832511986425376,Decreased in Stressed,2513,ENSMMUG00000002802,0.34884703,0.0377983014556208,0.8886127685507895
chr1,209400000,209500000,ENSMMUG00000050246,U7,209483176,209502701,-0.0948176343400634,0.0377983014556208,0.1832511986425376,Decreased in Stressed,2519,ENSMMUG00000050246,0.5537677,0.0259652214551352,0.8886127685507895
chr1,209500000,209600000,ENSMMUG00000050246,U7,209483176,209502701,-0.0954378955512417,0.0377983014556208,0.1832511986425376,Decreased in Stressed,2519,ENSMMUG00000050246,0.5537677,0.0259652214551352,0.8886127685507895
chr1,209700000,209800000,ENSMMUG00000023070,,209797293,210320494,-0.0966638088270943,0.0344760525160003,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,209800000,209900000,ENSMMUG00000023070,,209797293,210320494,-0.0972679666322128,0.0344760525160003,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,209900000,210000000,ENSMMUG00000023070,,209797293,210320494,-0.0978653499543482,0.0377983014556208,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,210100000,210200000,ENSMMUG00000023070,,209797293,210320494,-0.0990379833155029,0.0344760525160003,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,210200000,210300000,ENSMMUG00000023070,,209797293,210320494,-0.0996127645474168,0.0344760525160003,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,210300000,210400000,ENSMMUG00000023070,,209797293,210320494,-0.1001797135152303,0.0344760525160003,0.1832511986425376,Decreased in Stressed,2524,ENSMMUG00000023070,0.22434354,0.0377983014556208,0.8886127685507895
chr1,211600000,211700000,ENSMMUG00000055233,TEX52,211614495,211617750,-0.1067521167897028,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2537,ENSMMUG00000055233,-0.38610452,0.0343191136901436,0.8886127685507895
chr1,211600000,211700000,ENSMMUG00000021870,BHLHE23,211676154,211692623,-0.1067521167897028,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2542,ENSMMUG00000021870,0.39477077,0.0494416605603101,0.8886127685507895
chr1,212200000,212300000,ENSMMUG00000021447,RNF207,212241153,212284626,-0.1092133265095157,0.0235645465920307,0.1832511986425376,Decreased in Stressed,2551,ENSMMUG00000021447,0.60556823,0.0142350798549777,0.8886127685507895
chr1,212500000,212600000,ENSMMUG00000060711,,212562630,212566316,-0.109721685263446,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2560,ENSMMUG00000060711,-0.13171887,0.031123626145754,0.8886127685507895
chr1,213100000,213200000,ENSMMUG00000062327,Metazoa_SRP,213117727,213117875,-0.1101648761394674,0.0314065376447479,0.1832511986425376,Decreased in Stressed,2575,ENSMMUG00000062327,-0.097167075,0.0482766071360131,0.8886127685507895
chr1,213400000,213500000,ENSMMUG00000021834,BHLHE41,213476674,213516067,-0.1104687862906522,0.0285744993112949,0.1832511986425376,Decreased in Stressed,2584,ENSMMUG00000021834,0.18486136,0.0142350798549777,0.8886127685507895
chr1,213500000,213600000,ENSMMUG00000021834,BHLHE41,213476674,213516067,-0.1105841072375877,0.0285744993112949,0.1832511986425376,Decreased in Stressed,2584,ENSMMUG00000021834,0.18486136,0.0142350798549777,0.8886127685507895
chr1,214000000,214100000,ENSMMUG00000023029,U6,214042671,214063487,-0.1112564870783282,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2591,ENSMMUG00000023029,0.5973138,0.0041972931329797,0.8886127685507895
chr1,214300000,214400000,ENSMMUG00000002219,,214393424,214469600,-0.1117245964812067,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2594,ENSMMUG00000002219,0.54779625,0.0285744993112949,0.8886127685507895
chr1,214400000,214500000,ENSMMUG00000002219,,214393424,214469600,-0.1118891457101329,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2594,ENSMMUG00000002219,0.54779625,0.0285744993112949,0.8886127685507895
chr1,214500000,214600000,ENSMMUG00000006225,BTBD19,214566712,214759034,-0.1120572929204891,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2597,ENSMMUG00000006225,0.25886822,0.0452646040298907,0.8886127685507895
chr1,214600000,214700000,ENSMMUG00000006225,BTBD19,214566712,214759034,-0.1122286485102493,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2597,ENSMMUG00000006225,0.25886822,0.0452646040298907,0.8886127685507895
chr1,214700000,214800000,ENSMMUG00000006225,BTBD19,214566712,214759034,-0.1124028249717248,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2597,ENSMMUG00000006225,0.25886822,0.0452646040298907,0.8886127685507895
chr1,215000000,215100000,ENSMMUG00000051024,FNDC10,215044844,215061621,-0.1129385510747509,0.0235645465920307,0.1832511986425376,Decreased in Stressed,2600,ENSMMUG00000051024,0.6560535,0.0142350798549777,0.8886127685507895
chr1,215500000,215600000,ENSMMUG00000019687,KCNJ4,215521741,215554140,-0.1138558873569323,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2613,ENSMMUG00000019687,0.5922018,0.0344760525160003,0.8886127685507895
chr1,216200000,216300000,ENSMMUG00000036290,ZNF593OS,216223379,216223482,-0.1151375725368586,0.0157848798612061,0.1832511986425376,Decreased in Stressed,2618,ENSMMUG00000036290,-0.0904569,0.0298386064678768,0.8886127685507895
chr1,218300000,218400000,ENSMMUG00000016838,,218349656,218441711,-0.1184304802502977,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2649,ENSMMUG00000016838,0.6791098,0.0092960005672308,0.8886127685507895
chr1,218400000,218500000,ENSMMUG00000016838,,218349656,218441711,-0.1185567727140864,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2649,ENSMMUG00000016838,0.6791098,0.0092960005672308,0.8886127685507895
chr1,218400000,218500000,ENSMMUG00000016837,APOBEC3A,218428744,218539836,-0.1185567727140864,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2650,ENSMMUG00000016837,0.42623663,0.0452646040298907,0.8886127685507895
chr1,218500000,218600000,ENSMMUG00000016837,APOBEC3A,218428744,218539836,-0.1186798759513154,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2650,ENSMMUG00000016837,0.42623663,0.0452646040298907,0.8886127685507895
chr1,221000000,221100000,ENSMMUG00000056100,,221082528,221084958,-0.1206778741116114,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2678,ENSMMUG00000056100,-0.23660457,0.0121983593064596,0.8886127685507895
chr1,221000000,221100000,ENSMMUG00000009350,LORICRIN,221087416,221449338,-0.1206778741116114,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2679,ENSMMUG00000009350,0.3347999,0.0235645465920307,0.8886127685507895
chr1,221100000,221200000,ENSMMUG00000009350,LORICRIN,221087416,221449338,-0.1207177474420077,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2679,ENSMMUG00000009350,0.3347999,0.0235645465920307,0.8886127685507895
chr1,221200000,221300000,ENSMMUG00000009350,LORICRIN,221087416,221449338,-0.1207550359221064,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2679,ENSMMUG00000009350,0.3347999,0.0235645465920307,0.8886127685507895
chr1,221300000,221400000,ENSMMUG00000009350,LORICRIN,221087416,221449338,-0.1207897933275846,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2679,ENSMMUG00000009350,0.3347999,0.0235645465920307,0.8886127685507895
chr1,221400000,221500000,ENSMMUG00000009350,LORICRIN,221087416,221449338,-0.1208220692054521,0.0193352412633589,0.1832511986425376,Decreased in Stressed,2679,ENSMMUG00000009350,0.3347999,0.0235645465920307,0.8886127685507895
chr1,221700000,221800000,ENSMMUG00000048622,,221729492,221754993,-0.1209044965095621,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2686,ENSMMUG00000048622,0.3581035,0.0193352412633589,0.8886127685507895
chr1,221700000,221800000,ENSMMUG00000012381,Metazoa_SRP,221760267,221803834,-0.1209044965095621,0.0174811833874674,0.1832511986425376,Decreased in Stressed,2687,ENSMMUG00000012381,0.20143071,0.0235645465920307,0.8886127685507895
chr1,221800000,221900000,ENSMMUG00000012381,Metazoa_SRP,221760267,221803834,-0.1209273656973308,0.0157848798612061,0.1832511986425376,Decreased in Stressed,2687,ENSMMUG00000012381,0.20143071,0.0235645465920307,0.8886127685507895
chr1,222700000,222800000,ENSMMUG00000040063,S100A16,222798097,222798778,-0.1210437783661676,0.0285744993112949,0.1832511986425376,Decreased in Stressed,2714,ENSMMUG00000040063,0.20769107,0.0159438838153987,0.8886127685507895
chr1,222800000,222900000,ENSMMUG00000001551,AMY2B,222819869,222854522,-0.1210480961472671,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2715,ENSMMUG00000001551,0.69341284,0.0074546614689687,0.8886127685507895
chr1,223100000,223200000,ENSMMUG00000019518,NIPSNAP1,223189328,223207672,-0.1210520309706583,0.0259652214551352,0.1832511986425376,Decreased in Stressed,2736,ENSMMUG00000019518,0.35277534,0.0299480457461403,0.8886127685507895
chr1,223200000,223300000,ENSMMUG00000019518,NIPSNAP1,223189328,223207672,-0.1210504461550638,0.0314065376447479,0.1832511986425376,Decreased in Stressed,2736,ENSMMUG00000019518,0.35277534,0.0299480457461403,0.8886127685507895
chr10,13500000,13600000,ENSMMUG00000039143,,13596155,13632195,-0.0686254356462625,0.0344760525160003,0.2300010776242258,Decreased in Stressed,2986,ENSMMUG00000039143,0.68043447,0.0285744993112949,0.8886127685507895
chr10,13600000,13700000,ENSMMUG00000039143,,13596155,13632195,-0.0701240275276134,0.0344760525160003,0.2300010776242258,Decreased in Stressed,2986,ENSMMUG00000039143,0.68043447,0.0285744993112949,0.8886127685507895
chr10,13800000,13900000,ENSMMUG00000003854,,13892297,13919315,-0.0728877914607442,0.0213588885742085,0.1787401728052186,Decreased in Stressed,2997,ENSMMUG00000003854,0.5850317,0.0494416605603101,0.8886127685507895
chr10,13900000,14000000,ENSMMUG00000003854,,13892297,13919315,-0.0741459386014843,0.0174811833874674,0.1740171713702309,Decreased in Stressed,2997,ENSMMUG00000003854,0.5850317,0.0494416605603101,0.8886127685507895
chr10,14400000,14500000,ENSMMUG00000000151,,14462792,14506169,-0.078984215804426,0.0193352412633589,0.1740171713702309,Decreased in Stressed,3011,ENSMMUG00000000151,0.53681934,0.0452646040298907,0.8886127685507895
chr10,14500000,14600000,ENSMMUG00000000151,,14462792,14506169,-0.0796245468367051,0.0193352412633589,0.1740171713702309,Decreased in Stressed,3011,ENSMMUG00000000151,0.53681934,0.0452646040298907,0.8886127685507895
chr10,25800000,25900000,ENSMMUG00000023790,Metazoa_SRP,25849953,26131350,-0.0583987328320795,0.0193352412633589,0.1740171713702309,Decreased in Stressed,3159,ENSMMUG00000023790,0.21732378,0.0157848798612061,0.8886127685507895
chr10,25900000,26000000,ENSMMUG00000023790,Metazoa_SRP,25849953,26131350,-0.0594865892850745,0.0174811833874674,0.1740171713702309,Decreased in Stressed,3159,ENSMMUG00000023790,0.21732378,0.0157848798612061,0.8886127685507895
chr10,26000000,26100000,ENSMMUG00000023790,Metazoa_SRP,25849953,26131350,-0.0606086481603477,0.0193352412633589,0.1740171713702309,Decreased in Stressed,3159,ENSMMUG00000023790,0.21732378,0.0157848798612061,0.8886127685507895
chr10,26100000,26200000,ENSMMUG00000023790,Metazoa_SRP,25849953,26131350,-0.0617728823782134,0.0174811833874674,0.1740171713702309,Decreased in Stressed,3159,ENSMMUG00000023790,0.21732378,0.0157848798612061,0.8886127685507895
chr10,27900000,28000000,ENSMMUG00000037559,H4C14,27909881,27917396,-0.0880493814485906,0.0020185802483102,0.073504554642398,Decreased in Stressed,3178,ENSMMUG00000037559,0.82634753,0.0452466188375432,0.8886127685507895
chr10,28600000,28700000,ENSMMUG00000044782,,28615063,28617366,-0.0954193980307441,0.0025898869046034,0.073504554642398,Decreased in Stressed,3200,ENSMMUG00000044782,1.5705292,0.0437592453963779,0.8886127685507895
chr10,30800000,30900000,ENSMMUG00000060588,,30895498,30895852,-0.0983946029939922,0.0025898869046034,0.073504554642398,Decreased in Stressed,3234,ENSMMUG00000060588,-0.10455865,0.0289802520620207,0.8886127685507895
chr10,31800000,31900000,ENSMMUG00000020476,,31817563,31831066,-0.1036409317884147,0.0013754346062169,0.073504554642398,Decreased in Stressed,3256,ENSMMUG00000020476,0.22311988,0.0213588885742085,0.8886127685507895
chr10,31800000,31900000,ENSMMUG00000063154,,31830381,31850557,-0.1036409317884147,0.0013754346062169,0.073504554642398,Decreased in Stressed,3257,ENSMMUG00000063154,-0.028318584,0.0314065376447479,0.8886127685507895
chr10,31900000,32000000,ENSMMUG00000049130,5S_rRNA,31982699,32006286,-0.1043905474174379,0.001778600955585,0.073504554642398,Decreased in Stressed,3263,ENSMMUG00000049130,0.6077892,0.0494416605603101,0.8886127685507895
chr10,32000000,32100000,ENSMMUG00000049130,5S_rRNA,31982699,32006286,-0.1050822989998457,0.001778600955585,0.073504554642398,Decreased in Stressed,3263,ENSMMUG00000049130,0.6077892,0.0494416605603101,0.8886127685507895
chr10,32200000,32300000,ENSMMUG00000062236,KCNA1,32285291,32306025,-0.1063191365427452,0.0022879501072781,0.073504554642398,Decreased in Stressed,3269,ENSMMUG00000062236,0.1757307,0.0413890617691391,0.8886127685507895
chr10,32300000,32400000,ENSMMUG00000062236,KCNA1,32285291,32306025,-0.1068810647008766,0.0033056227377293,0.0769161973608243,Decreased in Stressed,3269,ENSMMUG00000062236,0.1757307,0.0413890617691391,0.8886127685507895
chr10,32300000,32400000,ENSMMUG00000041787,Metazoa_SRP,32314749,32328533,-0.1068810647008766,0.0033056227377293,0.0769161973608243,Decreased in Stressed,3271,ENSMMUG00000041787,0.9037164,0.008329919978381,0.8886127685507895
chr10,33500000,33600000,ENSMMUG00000017384,,33504914,33517977,-0.1120602063101247,0.008329919978381,0.1135249094196502,Decreased in Stressed,3297,ENSMMUG00000017384,1.0761745,0.0004667447037627,0.8886127685507895
chr10,34800000,34900000,ENSMMUG00000002529,5S_rRNA,34817471,34869103,-0.1053685262801604,0.0259652214551352,0.1920218702961163,Decreased in Stressed,3321,ENSMMUG00000002529,0.35008729,0.010360835244186,0.8886127685507895
chr10,34900000,35000000,ENSMMUG00000022222,,34940045,34968385,-0.1046625002192478,0.0235645465920307,0.1873381454066446,Decreased in Stressed,3325,ENSMMUG00000022222,0.6032405,0.0413890617691391,0.8886127685507895
chr10,60400000,60500000,ENSMMUG00000013740,Metazoa_SRP,60474173,60561676,-0.0560121989518478,0.0494416605603101,0.2758324220733091,Decreased in Stressed,3508,ENSMMUG00000013740,0.5026695,0.010360835244186,0.8886127685507895
chr10,60500000,60600000,ENSMMUG00000013740,Metazoa_SRP,60474173,60561676,-0.0568434646728138,0.0413890617691391,0.2563971748555759,Decreased in Stressed,3508,ENSMMUG00000013740,0.5026695,0.010360835244186,0.8886127685507895
