chromosome,start,context,cluster,methylation_diff,p_value,q_value,direction
chr1,76400000,mCH,c0,0.023946676385001,0.0467685866914884,0.5981203220194612,Increased in Stressed
chr1,76900000,mCH,c0,0.0236411443423883,0.0467685866914884,0.5981203220194612,Increased in Stressed
chr1,77000000,mCH,c0,0.023576627292401,0.0467685866914884,0.5981203220194612,Increased in Stressed
chr1,77200000,mCH,c0,0.0234437842315607,0.0467685866914884,0.5981203220194612,Increased in Stressed
chr1,77400000,mCH,c0,0.0233050235177695,0.0433622188594735,0.5981203220194612,Increased in Stressed
chr1,2100000,mCH,c1,-0.1007277300823241,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,2200000,mCH,c1,-0.1003938005435063,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,2300000,mCH,c1,-0.1000601349158212,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,2400000,mCH,c1,-0.0997266708174917,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,2500000,mCH,c1,-0.0993933500708073,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,2600000,mCH,c1,-0.0990601147099754,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,2700000,mCH,c1,-0.0987269024251067,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,2800000,mCH,c1,-0.0983936506074574,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,2900000,mCH,c1,-0.0980603011191794,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,3000000,mCH,c1,-0.0977268045457866,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,3100000,mCH,c1,-0.0973931142737853,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,3200000,mCH,c1,-0.0970591871226569,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3300000,mCH,c1,-0.096724985390018,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3400000,mCH,c1,-0.0963904724331424,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3500000,mCH,c1,-0.0960556142043401,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3600000,mCH,c1,-0.0957203771620965,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3700000,mCH,c1,-0.0953847366792884,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,3800000,mCH,c1,-0.09504866707497,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,3900000,mCH,c1,-0.0947121351230022,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,4000000,mCH,c1,-0.0943751044902686,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,4100000,mCH,c1,-0.0940375336730715,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,4200000,mCH,c1,-0.0936993774481891,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,4300000,mCH,c1,-0.093360588597596,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,4400000,mCH,c1,-0.0930211221094139,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,4500000,mCH,c1,-0.0926809310528272,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,4600000,mCH,c1,-0.0923399693989329,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,4700000,mCH,c1,-0.0919981944609967,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,4800000,mCH,c1,-0.091655563853881,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,4900000,mCH,c1,-0.0913120354057962,0.0193352412633589,0.1832511986425376,Decreased in Stressed
chr1,5000000,mCH,c1,-0.0909675719931449,0.0174811833874674,0.1832511986425376,Decreased in Stressed
chr1,5100000,mCH,c1,-0.0906221423983881,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5200000,mCH,c1,-0.0902757146197991,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5300000,mCH,c1,-0.0899282569186245,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5400000,mCH,c1,-0.0895797395755588,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5500000,mCH,c1,-0.0892301384452597,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5600000,mCH,c1,-0.0888794319237805,0.0174811833874674,0.1832511986425376,Decreased in Stressed
chr1,5700000,mCH,c1,-0.0885275994170449,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5800000,mCH,c1,-0.0881746253657805,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,5900000,mCH,c1,-0.0878204976449322,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,6000000,mCH,c1,-0.0874651979940255,0.0157848798612061,0.1832511986425376,Decreased in Stressed
chr1,6100000,mCH,c1,-0.0871087050575093,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,6200000,mCH,c1,-0.0867509964077914,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,6300000,mCH,c1,-0.0863920525027487,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,6400000,mCH,c1,-0.0860318600640509,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,6500000,mCH,c1,-0.0856704064667935,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,6600000,mCH,c1,-0.0853076788786394,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,6700000,mCH,c1,-0.0849436635065336,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,6800000,mCH,c1,-0.084578351614082,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,6900000,mCH,c1,-0.084211738585784,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7000000,mCH,c1,-0.0838438231533206,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7100000,mCH,c1,-0.0834746066919841,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7200000,mCH,c1,-0.0831040953570033,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7300000,mCH,c1,-0.0827322931483701,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7400000,mCH,c1,-0.0823591976165042,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7500000,mCH,c1,-0.0819848076973976,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7600000,mCH,c1,-0.0816091272841154,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7700000,mCH,c1,-0.0812321582362561,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7800000,mCH,c1,-0.0808539025127378,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7900000,mCH,c1,-0.0804743625542434,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8000000,mCH,c1,-0.080093536545388,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8100000,mCH,c1,-0.0797114220391693,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8200000,mCH,c1,-0.0793280238262679,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8300000,mCH,c1,-0.0789433574997596,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,8400000,mCH,c1,-0.0785574419335638,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,8500000,mCH,c1,-0.0781702996509406,0.0074546614689687,0.1832511986425376,Decreased in Stressed
chr1,8600000,mCH,c1,-0.0777819641621765,0.0074546614689687,0.1832511986425376,Decreased in Stressed
chr1,8700000,mCH,c1,-0.0773924881833197,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,8800000,mCH,c1,-0.0770019346541847,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,8900000,mCH,c1,-0.076610386098335,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9000000,mCH,c1,-0.0762179492647719,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,9100000,mCH,c1,-0.0758247475165049,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,9200000,mCH,c1,-0.0754309299340921,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,9300000,mCH,c1,-0.075036691741341,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,9400000,mCH,c1,-0.0746422684174906,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9500000,mCH,c1,-0.0742479421893733,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9600000,mCH,c1,-0.0738540348949675,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9700000,mCH,c1,-0.0734609223465696,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9800000,mCH,c1,-0.0730690378401131,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,9900000,mCH,c1,-0.0726788826424135,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,10000000,mCH,c1,-0.0722910437340391,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,10100000,mCH,c1,-0.0719061926501598,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,10200000,mCH,c1,-0.0715250904768298,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,10300000,mCH,c1,-0.0711485854245018,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10400000,mCH,c1,-0.0707776070545188,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10500000,mCH,c1,-0.0704131453055324,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10600000,mCH,c1,-0.0700562131760612,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,10700000,mCH,c1,-0.0697078179184993,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10800000,mCH,c1,-0.0693689246363807,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,10900000,mCH,c1,-0.069040400361266,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11000000,mCH,c1,-0.0687229082601776,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,11100000,mCH,c1,-0.0683145160672734,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11200000,mCH,c1,-0.0679101948058605,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11300000,mCH,c1,-0.0675102326193909,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11400000,mCH,c1,-0.0671148231410944,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11500000,mCH,c1,-0.0667239819142563,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11600000,mCH,c1,-0.0663376645740786,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11700000,mCH,c1,-0.0659558204098749,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11800000,mCH,c1,-0.0655783517072533,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11900000,mCH,c1,-0.0652051528568941,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,12000000,mCH,c1,-0.064836132388345,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12100000,mCH,c1,-0.0644711997515783,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12200000,mCH,c1,-0.0641102844508978,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12300000,mCH,c1,-0.0637533188016044,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12400000,mCH,c1,-0.0634002143509994,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12500000,mCH,c1,-0.0630508082710818,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12600000,mCH,c1,-0.0627049631583492,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12700000,mCH,c1,-0.0623624099730258,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12800000,mCH,c1,-0.0620227846399784,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12900000,mCH,c1,-0.0616857882558837,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13000000,mCH,c1,-0.0613511872118535,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,13100000,mCH,c1,-0.0610187652734891,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13200000,mCH,c1,-0.0606881020698288,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,13300000,mCH,c1,-0.0603588312456793,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13400000,mCH,c1,-0.0600307509814099,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13500000,mCH,c1,-0.0597037846025969,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13600000,mCH,c1,-0.0593777967609077,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13700000,mCH,c1,-0.0590526129939749,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13800000,mCH,c1,-0.0587281213291908,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13900000,mCH,c1,-0.0584043023924208,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14000000,mCH,c1,-0.0580811460911026,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14100000,mCH,c1,-0.0577585422350097,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14200000,mCH,c1,-0.0574362768127477,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14300000,mCH,c1,-0.0571140293362008,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14400000,mCH,c1,-0.0567914451086947,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14500000,mCH,c1,-0.0564683060774932,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14600000,mCH,c1,-0.0561443718625414,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14700000,mCH,c1,-0.055819352210125,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,14800000,mCH,c1,-0.0554928069703646,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,14900000,mCH,c1,-0.0551642710448184,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,15000000,mCH,c1,-0.0548333313347805,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,15100000,mCH,c1,-0.0544996918804518,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,15200000,mCH,c1,-0.0541632200498429,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,15300000,mCH,c1,-0.053824026784498,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,15400000,mCH,c1,-0.0534823389865669,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,15500000,mCH,c1,-0.0531384392730552,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,15600000,mCH,c1,-0.0527927737237399,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,15700000,mCH,c1,-0.0524459227897866,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,15800000,mCH,c1,-0.0520985409295957,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,15900000,mCH,c1,-0.0517513728908723,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,16000000,mCH,c1,-0.0514051446241966,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,16100000,mCH,c1,-0.0510605180631967,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,16200000,mCH,c1,-0.0507180902762947,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,90400000,mCH,c1,-0.0595074151521929,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,95700000,mCH,c1,-0.0536245389151825,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,95800000,mCH,c1,-0.0535159302949102,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,96700000,mCH,c1,-0.0522797917111276,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,96800000,mCH,c1,-0.0521132884544531,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,96900000,mCH,c1,-0.0519410905124763,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,97000000,mCH,c1,-0.0517634414975481,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,97100000,mCH,c1,-0.0515806687470868,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,97200000,mCH,c1,-0.0513931486109977,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,97300000,mCH,c1,-0.0512012473413443,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,97400000,mCH,c1,-0.0510053097035526,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,97500000,mCH,c1,-0.0508056906127046,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,97600000,mCH,c1,-0.0506027829147474,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,97700000,mCH,c1,-0.0503969167115585,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,97800000,mCH,c1,-0.0501883298043898,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,97900000,mCH,c1,-0.0501060100704927,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,98000000,mCH,c1,-0.0498892053526877,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,98100000,mCH,c1,-0.0496697792865425,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,98200000,mCH,c1,-0.0495693566199236,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,98300000,mCH,c1,-0.0494615606020211,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,98400000,mCH,c1,-0.0493456344764363,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,98500000,mCH,c1,-0.0492208900780902,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,98600000,mCH,c1,-0.0490868192902551,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,98700000,mCH,c1,-0.0489432527078761,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,98800000,mCH,c1,-0.0486809076155464,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,98900000,mCH,c1,-0.0484176380374049,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99000000,mCH,c1,-0.0481538701931378,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99100000,mCH,c1,-0.0478899938130926,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99200000,mCH,c1,-0.0476263730404588,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,99300000,mCH,c1,-0.0473633537667439,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,99400000,mCH,c1,-0.0471012663174438,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99500000,mCH,c1,-0.0468404537194496,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99600000,mCH,c1,-0.0465813551862684,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99700000,mCH,c1,-0.046324402667117,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99800000,mCH,c1,-0.0460700398004805,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,99900000,mCH,c1,-0.0458187279874819,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,125900000,mCH,c1,-0.0487375674850294,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,126000000,mCH,c1,-0.0490142910036067,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,126100000,mCH,c1,-0.0492878666075929,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,126200000,mCH,c1,-0.0495572944853636,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,126300000,mCH,c1,-0.0498216387477523,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,126400000,mCH,c1,-0.0500800049350879,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,126500000,mCH,c1,-0.0503315814695828,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,126600000,mCH,c1,-0.0505756686558708,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,126700000,mCH,c1,-0.0508117451863776,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,126800000,mCH,c1,-0.0510394394465165,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,126900000,mCH,c1,-0.0513228335248308,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,127000000,mCH,c1,-0.0515337896471163,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,127100000,mCH,c1,-0.0517349920696388,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,127200000,mCH,c1,-0.0519263036912575,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,127300000,mCH,c1,-0.052107523467839,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,127400000,mCH,c1,-0.0522783454151635,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,127500000,mCH,c1,-0.0524386234334293,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,127600000,mCH,c1,-0.0525883158740151,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,127700000,mCH,c1,-0.0527275475931194,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,127800000,mCH,c1,-0.0528565879763806,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,127900000,mCH,c1,-0.0529758064543109,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,128000000,mCH,c1,-0.0530857699347069,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,128100000,mCH,c1,-0.0531871229908431,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,128200000,mCH,c1,-0.0532804803363821,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,128300000,mCH,c1,-0.0533664961438903,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,128400000,mCH,c1,-0.0534459335150402,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,128500000,mCH,c1,-0.0535195361447209,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,128600000,mCH,c1,-0.0535880023922518,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,128700000,mCH,c1,-0.0536518735007119,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,128800000,mCH,c1,-0.0537114951453437,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,128900000,mCH,c1,-0.0537672562969344,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,129000000,mCH,c1,-0.053819610907374,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,129100000,mCH,c1,-0.0538689883627376,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,129200000,mCH,c1,-0.0539157062950751,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129300000,mCH,c1,-0.0539600111828443,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129400000,mCH,c1,-0.0540021321193381,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129500000,mCH,c1,-0.0540422528890425,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129600000,mCH,c1,-0.0540805170391541,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,129700000,mCH,c1,-0.054117053392732,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129800000,mCH,c1,-0.054152106844924,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,129900000,mCH,c1,-0.0541858137961377,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130000000,mCH,c1,-0.0542181698214003,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130100000,mCH,c1,-0.054249130623155,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130200000,mCH,c1,-0.0542787463374767,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130300000,mCH,c1,-0.0543071251904767,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130400000,mCH,c1,-0.0543344257962187,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,130500000,mCH,c1,-0.0543609606804098,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130600000,mCH,c1,-0.0543871045798854,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130700000,mCH,c1,-0.0544131945962073,0.0413890617691391,0.1832511986425376,Decreased in Stressed
chr1,130800000,mCH,c1,-0.0544394614747468,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,130900000,mCH,c1,-0.054466027574426,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,131000000,mCH,c1,-0.0544929728744194,0.0452646040298907,0.1832511986425376,Decreased in Stressed
chr1,131100000,mCH,c1,-0.0545202886554492,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,131200000,mCH,c1,-0.0545479364577423,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,131300000,mCH,c1,-0.0545757317949355,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,131400000,mCH,c1,-0.0546033488161753,0.0494416605603101,0.1832511986425376,Decreased in Stressed
chr1,131500000,mCH,c1,-0.0546304323388001,0.0452646040298907,0.1832511986425376,Decreased in Stressed
