chromosome,region_start,region_end,gene_id,gene_name,gene_start,gene_end,methylation_diff,p_value,q_value,direction
chr1,7400000,7500000,ENSMMUG00000005669,ELK4,7442725,7489468,-0.0823591976165042,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7400000,7500000,ENSMMUG00000005668,ZMYND12,7492089,7550644,-0.0823591976165042,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7500000,7600000,ENSMMUG00000005668,ZMYND12,7492089,7550644,-0.0819848076973976,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7500000,7600000,ENSMMUG00000005667,APOL6,7562327,7605199,-0.0819848076973976,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7600000,7700000,ENSMMUG00000005667,APOL6,7562327,7605199,-0.0816091272841154,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7600000,7700000,ENSMMUG00000057010,TTC28,7622320,7666832,-0.0816091272841154,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7700000,7800000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.0812321582362561,0.0115328763157137,0.1832511986425376,Decreased in Stressed
chr1,7800000,7900000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.0808539025127378,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,7900000,8000000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.0804743625542434,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8000000,8100000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.080093536545388,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8100000,8200000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.0797114220391693,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8200000,8300000,ENSMMUG00000010729,RYR2,7723304,8288779,-0.0793280238262679,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,8400000,8500000,ENSMMUG00000064824,PTPRT,8440877,8564991,-0.0785574419335638,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,8500000,8600000,ENSMMUG00000064824,PTPRT,8440877,8564991,-0.0781702996509406,0.0074546614689687,0.1832511986425376,Decreased in Stressed
chr1,8500000,8600000,ENSMMUG00000059650,NUF2,8580596,8978595,-0.0781702996509406,0.0074546614689687,0.1832511986425376,Decreased in Stressed
chr1,8600000,8700000,ENSMMUG00000059650,NUF2,8580596,8978595,-0.0777819641621765,0.0074546614689687,0.1832511986425376,Decreased in Stressed
chr1,8700000,8800000,ENSMMUG00000059650,NUF2,8580596,8978595,-0.0773924881833197,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,8800000,8900000,ENSMMUG00000059650,NUF2,8580596,8978595,-0.0770019346541847,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,8900000,9000000,ENSMMUG00000059650,NUF2,8580596,8978595,-0.076610386098335,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,9100000,9200000,ENSMMUG00000021442,,9168317,9443716,-0.0758247475165049,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,9200000,9300000,ENSMMUG00000021442,,9168317,9443716,-0.0754309299340921,0.008329919978381,0.1832511986425376,Decreased in Stressed
chr1,9300000,9400000,ENSMMUG00000021442,,9168317,9443716,-0.075036691741341,0.0092960005672308,0.1832511986425376,Decreased in Stressed
chr1,9400000,9500000,ENSMMUG00000021442,,9168317,9443716,-0.0746422684174906,0.010360835244186,0.1832511986425376,Decreased in Stressed
chr1,10100000,10200000,ENSMMUG00000050045,MPZ,10189779,10192047,-0.0719061926501598,0.0128211118999407,0.1832511986425376,Decreased in Stressed
chr1,10300000,10400000,ENSMMUG00000059198,BSDC1,10334232,10341688,-0.0711485854245018,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10400000,10500000,ENSMMUG00000054726,CADM3,10440972,10472877,-0.0707776070545188,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10500000,10600000,ENSMMUG00000015083,ACKR1,10574271,10575410,-0.0704131453055324,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10600000,10700000,ENSMMUG00000054712,WNT5B,10659724,10843995,-0.0700562131760612,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,10700000,10800000,ENSMMUG00000054712,WNT5B,10659724,10843995,-0.0697078179184993,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,10800000,10900000,ENSMMUG00000054712,WNT5B,10659724,10843995,-0.0693689246363807,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,10800000,10900000,ENSMMUG00000049264,TSPAN11,10854732,10855739,-0.0693689246363807,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,10900000,11000000,ENSMMUG00000059542,CAPRIN2,10940377,11114361,-0.069040400361266,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11000000,11100000,ENSMMUG00000059542,CAPRIN2,10940377,11114361,-0.0687229082601776,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,11100000,11200000,ENSMMUG00000059542,CAPRIN2,10940377,11114361,-0.0683145160672734,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11100000,11200000,ENSMMUG00000002105,IPO8,11168445,11176372,-0.0683145160672734,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11200000,11300000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0679101948058605,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11300000,11400000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0675102326193909,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11400000,11500000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0671148231410944,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11500000,11600000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0667239819142563,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11600000,11700000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0663376645740786,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,11700000,11800000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0659558204098749,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11800000,11900000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0655783517072533,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,11900000,12000000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.0652051528568941,0.0213588885742085,0.1832511986425376,Decreased in Stressed
chr1,12000000,12100000,ENSMMUG00000001060,ODF2L,11228939,12011887,-0.064836132388345,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12000000,12100000,ENSMMUG00000053692,GJA8,12065207,12082284,-0.064836132388345,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12000000,12100000,ENSMMUG00000053077,DIO1,12083325,12083442,-0.064836132388345,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12100000,12200000,ENSMMUG00000010073,KLRG1,12143226,12249321,-0.0644711997515783,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12200000,12300000,ENSMMUG00000010073,KLRG1,12143226,12249321,-0.0641102844508978,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12200000,12300000,ENSMMUG00000020471,ZYG11B,12281244,12356048,-0.0641102844508978,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12300000,12400000,ENSMMUG00000020471,ZYG11B,12281244,12356048,-0.0637533188016044,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12400000,12500000,ENSMMUG00000043556,ACO2,12409872,12410190,-0.0634002143509994,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12400000,12500000,ENSMMUG00000046645,LAMC2,12427405,12433140,-0.0634002143509994,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12400000,12500000,ENSMMUG00000015135,NMNAT2,12443996,12500676,-0.0634002143509994,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12400000,12500000,ENSMMUG00000015132,,12499521,12523875,-0.0634002143509994,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12500000,12600000,ENSMMUG00000015135,NMNAT2,12443996,12500676,-0.0630508082710818,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12500000,12600000,ENSMMUG00000015132,,12499521,12523875,-0.0630508082710818,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12500000,12600000,ENSMMUG00000021238,APOL2,12560086,12733610,-0.0630508082710818,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12600000,12700000,ENSMMUG00000021238,APOL2,12560086,12733610,-0.0627049631583492,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12700000,12800000,ENSMMUG00000021238,APOL2,12560086,12733610,-0.0623624099730258,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12700000,12800000,ENSMMUG00000044139,,12733406,12799395,-0.0623624099730258,0.0235645465920307,0.1832511986425376,Decreased in Stressed
chr1,12800000,12900000,ENSMMUG00000014263,SSU72,12809296,12880155,-0.0620227846399784,0.0259652214551352,0.1832511986425376,Decreased in Stressed
chr1,12900000,13000000,ENSMMUG00000012716,RABGAP1L,12965398,13060648,-0.0616857882558837,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13000000,13100000,ENSMMUG00000012716,RABGAP1L,12965398,13060648,-0.0613511872118535,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,13100000,13200000,ENSMMUG00000054102,IFI44L,13151134,13151282,-0.0610187652734891,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13100000,13200000,ENSMMUG00000057171,CACYBP,13155769,13155917,-0.0610187652734891,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13100000,13200000,ENSMMUG00000012729,PHF21B,13193678,13366571,-0.0610187652734891,0.0285744993112949,0.1832511986425376,Decreased in Stressed
chr1,13200000,13300000,ENSMMUG00000012729,PHF21B,13193678,13366571,-0.0606881020698288,0.0314065376447479,0.1832511986425376,Decreased in Stressed
chr1,13300000,13400000,ENSMMUG00000012729,PHF21B,13193678,13366571,-0.0603588312456793,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13300000,13400000,ENSMMUG00000053807,ATP13A2,13380521,13472367,-0.0603588312456793,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13400000,13500000,ENSMMUG00000053807,ATP13A2,13380521,13472367,-0.0600307509814099,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13500000,13600000,ENSMMUG00000051579,SDHB,13520535,13520684,-0.0597037846025969,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13500000,13600000,ENSMMUG00000008427,PADI2,13521542,13583032,-0.0597037846025969,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13500000,13600000,ENSMMUG00000008426,ASCC2,13581791,13663638,-0.0597037846025969,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,13600000,13700000,ENSMMUG00000008426,ASCC2,13581791,13663638,-0.0593777967609077,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13600000,13700000,ENSMMUG00000053318,SLC44A3,13666293,13667936,-0.0593777967609077,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13600000,13700000,ENSMMUG00000007145,CNN3,13680060,13699780,-0.0593777967609077,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13600000,13700000,ENSMMUG00000007141,TGFBR3,13699580,13866806,-0.0593777967609077,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13700000,13800000,ENSMMUG00000007141,TGFBR3,13699580,13866806,-0.0590526129939749,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13800000,13900000,ENSMMUG00000007141,TGFBR3,13699580,13866806,-0.0587281213291908,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13800000,13900000,ENSMMUG00000039424,NCAPH2,13870712,13897391,-0.0587281213291908,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13800000,13900000,ENSMMUG00000058824,,13899736,13918485,-0.0587281213291908,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13900000,14000000,ENSMMUG00000058824,,13899736,13918485,-0.0584043023924208,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13900000,14000000,ENSMMUG00000055258,LRRC23,13941899,13942048,-0.0584043023924208,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,13900000,14000000,ENSMMUG00000059310,GJA5,13976867,13976943,-0.0584043023924208,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14000000,14100000,ENSMMUG00000055781,GPCPD1,14068202,14075027,-0.0580811460911026,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14100000,14200000,ENSMMUG00000045131,,14127730,14128034,-0.0577585422350097,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14400000,14500000,ENSMMUG00000049832,HES4,14429497,14434043,-0.0567914451086947,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14400000,14500000,ENSMMUG00000026044,IPP,14445281,14445410,-0.0567914451086947,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14500000,14600000,ENSMMUG00000021703,STX16,14560878,14644427,-0.0564683060774932,0.0344760525160003,0.1832511986425376,Decreased in Stressed
chr1,14600000,14700000,ENSMMUG00000021703,STX16,14560878,14644427,-0.0561443718625414,0.0377983014556208,0.1832511986425376,Decreased in Stressed
chr1,14600000,14700000,ENSMMUG00000021702,PMM1,14652154,14662577,-0.0561443718625414,0.0377983014556208,0.1832511986425376,Decreased in Stressed
