chromosome,region_start,region_end,gene_id,gene_name,gene_start,gene_end,methylation_diff,p_value,q_value,direction
chr1,59000000,59100000,ENSMMUG00000001908,IL2RB,59051754,59243419,0.0114630167578293,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,59100000,59200000,ENSMMUG00000001908,IL2RB,59051754,59243419,0.0115310317439931,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,59200000,59300000,ENSMMUG00000001908,IL2RB,59051754,59243419,0.0115972755963842,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59200000,59300000,ENSMMUG00000001916,STRIP1,59253068,59306943,0.0115972755963842,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,ENSMMUG00000001916,STRIP1,59253068,59306943,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,ENSMMUG00000001921,SLC25A1,59317120,59321781,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,ENSMMUG00000001923,CLTCL1,59325794,59378358,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,ENSMMUG00000001924,NEFH,59387950,59458860,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,ENSMMUG00000001924,NEFH,59387950,59458860,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,ENSMMUG00000055286,SPOCD1,59479522,59479670,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,ENSMMUG00000064915,PPM1F,59484222,59484371,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000056714,OSM,59500608,59500756,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000050920,SF3A1,59514940,59515252,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000057708,TBC1D10A,59528095,59550938,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000013788,OR2T1,59564232,59570997,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000031357,TRIM58,59574909,59585576,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,ENSMMUG00000013789,DSN1,59588462,59602445,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,ENSMMUG00000013789,DSN1,59588462,59602445,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,ENSMMUG00000058821,SLC35E2,59602652,59609142,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,ENSMMUG00000013790,SOGA1,59631106,59754363,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,ENSMMUG00000013790,SOGA1,59631106,59754363,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,ENSMMUG00000013795,TMCO1,59766725,59784427,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,ENSMMUG00000003998,SHANK3,59784447,60014467,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59800000,59900000,ENSMMUG00000003998,SHANK3,59784447,60014467,0.0119561532625325,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,59900000,60000000,ENSMMUG00000003998,SHANK3,59784447,60014467,0.0120091873634486,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,ENSMMUG00000003998,SHANK3,59784447,60014467,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,ENSMMUG00000064461,ACR,60013374,60019535,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,ENSMMUG00000059021,C10H22orf15,60021548,60024827,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,ENSMMUG00000004001,CHCHD10,60026219,60141795,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60100000,60200000,ENSMMUG00000004001,CHCHD10,60026219,60141795,0.0121087336032092,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60100000,60200000,ENSMMUG00000015233,RNASEL,60157036,60241868,0.0121087336032092,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,ENSMMUG00000015233,RNASEL,60157036,60241868,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,ENSMMUG00000054699,DHX9,60255410,60262669,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,ENSMMUG00000058670,FH,60275111,60287149,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,ENSMMUG00000053567,KMO,60316659,60324857,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,ENSMMUG00000017849,OPN3,60326488,60366524,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,ENSMMUG00000007046,DHRS3,60383097,60400036,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,ENSMMUG00000054475,SLC17A9,60399225,60408695,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,ENSMMUG00000007046,DHRS3,60383097,60400036,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,ENSMMUG00000054475,SLC17A9,60399225,60408695,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,ENSMMUG00000052919,BCL10,60428699,60476572,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,ENSMMUG00000059802,BSND,60477386,60480022,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,ENSMMUG00000000801,PCSK9,60501467,60519694,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,ENSMMUG00000000063,USP24,60533537,60574117,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,ENSMMUG00000043626,EFCAB6,60577320,60628053,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,ENSMMUG00000043626,EFCAB6,60577320,60628053,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,ENSMMUG00000008714,SMYD3,60627426,60667424,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,ENSMMUG00000064766,EPHX1,60664566,60675757,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,ENSMMUG00000008711,TMEM63A,60675328,60687048,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60700000,60800000,ENSMMUG00000008709,GNPAT,60713073,60730283,0.012345690071879,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60700000,60800000,ENSMMUG00000055220,C1H1orf131,60790754,60796439,0.012345690071879,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,ENSMMUG00000055024,,60806428,60810786,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,ENSMMUG00000053426,SORT1,60813764,60817873,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,ENSMMUG00000028337,ATXN7L2,60827028,60827132,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,ENSMMUG00000021642,CYB561D1,60846156,60858986,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,ENSMMUG00000050913,GNAI3,60915720,60920338,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,ENSMMUG00000052790,GNAT2,60958061,60960845,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,ENSMMUG00000021641,AMPD2,60984029,61001668,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,ENSMMUG00000021641,AMPD2,60984029,61001668,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,ENSMMUG00000021640,CLEC1A,61005905,61020669,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,ENSMMUG00000055124,CLEC9A,61022168,61033643,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,ENSMMUG00000060784,ZFP69B,61024390,61037074,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,ENSMMUG00000057158,NMNAT1,61071985,61072133,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61100000,61200000,ENSMMUG00000021116,DISP1,61137926,61252502,0.0124420431153466,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,61200000,61300000,ENSMMUG00000021116,DISP1,61137926,61252502,0.0124576883566953,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61200000,61300000,ENSMMUG00000054133,COG2,61272049,61283492,0.0124576883566953,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61300000,61400000,ENSMMUG00000010539,PTPRA,61305460,61363595,0.0124698648342476,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61300000,61400000,ENSMMUG00000031372,AGT,61371078,61380323,0.0124698648342476,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61500000,61600000,ENSMMUG00000055783,CAPN9,61504299,61515789,0.0124835868067287,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,ENSMMUG00000008460,C1H1orf198,61620513,61633707,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,ENSMMUG00000008462,TTC13,61638547,61659182,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,ENSMMUG00000008464,GNRH2,61662002,61672731,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,ENSMMUG00000003647,ARV1,61696234,61703345,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,ENSMMUG00000003647,ARV1,61696234,61703345,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,ENSMMUG00000064841,MORC2,61703456,61721253,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,ENSMMUG00000017114,ZHX3,61729287,61882423,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61800000,61900000,ENSMMUG00000017114,ZHX3,61729287,61882423,0.0124766287905901,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61900000,62000000,ENSMMUG00000065076,PLCG1,61914056,61919335,0.0124666365927723,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61900000,62000000,ENSMMUG00000016563,KIF21B,61930811,62001673,0.0124666365927723,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,ENSMMUG00000016563,KIF21B,61930811,62001673,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,ENSMMUG00000011236,NLRP3,62024860,62063103,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,ENSMMUG00000060248,SAMD11,62064204,62066890,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62100000,62200000,ENSMMUG00000063658,OR2B11,62132006,62199803,0.0124344537102127,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62200000,62300000,ENSMMUG00000036962,GCSAML,62241440,62241589,0.012412076860196,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62200000,62300000,ENSMMUG00000059912,TMBIM6,62269798,62278112,0.012412076860196,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62300000,62400000,ENSMMUG00000017508,GGT5,62343872,62539856,0.0123854367024891,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62400000,62500000,ENSMMUG00000017508,GGT5,62343872,62539856,0.0123544963303834,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,ENSMMUG00000017508,GGT5,62343872,62539856,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,ENSMMUG00000062199,BCL2L1,62556072,62556220,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,ENSMMUG00000018797,KLF17,62563806,62598784,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,ENSMMUG00000018802,ST6GALNAC3,62602742,62604471,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,ENSMMUG00000018803,TRIOBP,62606160,62643686,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,ENSMMUG00000049753,ZMPSTE24,62660715,62660863,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,ENSMMUG00000010478,ST6GALNAC5,62666062,62733795,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,ENSMMUG00000010478,ST6GALNAC5,62666062,62733795,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,ENSMMUG00000050259,CBLN4,62734312,62747876,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,ENSMMUG00000010480,VWA5B1,62752263,62796913,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,ENSMMUG00000063592,TSPO,62825106,62825371,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,ENSMMUG00000049565,TTLL12,62825224,62847243,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,ENSMMUG00000018585,SCUBE1,62860883,62881129,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,ENSMMUG00000004100,PTK6,62880757,62960209,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62900000,63000000,ENSMMUG00000004100,PTK6,62880757,62960209,0.012135400616277,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,62900000,63000000,ENSMMUG00000026875,FNDC11,62967413,62967524,0.012135400616277,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,ENSMMUG00000004109,HELZ2,63026225,63054999,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,ENSMMUG00000059396,MYH9,63060213,63060361,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,ENSMMUG00000004113,EIF3I,63092177,63136507,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,ENSMMUG00000004113,EIF3I,63092177,63136507,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,ENSMMUG00000001024,TWF1,63137915,63154206,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,ENSMMUG00000004116,TMEM51,63179989,63204106,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000004116,TMEM51,63179989,63204106,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000051039,SLC16A1,63213915,63214063,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000064105,SSX2IP,63214351,63215110,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000064439,OR11L1,63234748,63235919,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000055835,PRDX1,63236870,63273302,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,ENSMMUG00000021426,PIK3CD,63291038,63333981,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63300000,63400000,ENSMMUG00000021426,PIK3CD,63291038,63333981,0.0118856652167478,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63300000,63400000,ENSMMUG00000003673,CLSTN1,63348966,63371839,0.0118856652167478,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63400000,63500000,ENSMMUG00000014694,SLC35F3,63442000,63462944,0.0118134810243162,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63400000,63500000,ENSMMUG00000056006,AGO1,63486608,63488870,0.0118134810243162,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63500000,63600000,ENSMMUG00000061872,AGO3,63501744,63529613,0.0117375417303862,0.02292285033304,0.2347289766103089,Increased in Stressed
