chromosome,start,context,cluster,methylation_diff,p_value,q_value,direction
chr1,62700000,mCG,c0,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,mCG,c0,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62900000,mCG,c0,0.012135400616277,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,mCG,c0,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,mCG,c0,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,mCG,c0,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63300000,mCG,c0,0.0118856652167478,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63400000,mCG,c0,0.0118134810243162,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63500000,mCG,c0,0.0117375417303862,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63600000,mCG,c0,0.0116579371297966,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63700000,mCG,c0,0.0115747708695035,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63800000,mCG,c0,0.011488143805183,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63900000,mCG,c0,0.0113981640974458,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,64000000,mCG,c0,0.0113049676075231,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64100000,mCG,c0,0.0112087128336098,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64200000,mCG,c0,0.0111095656038147,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64300000,mCG,c0,0.0110076796858955,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,64400000,mCG,c0,0.0109031911201842,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,64500000,mCG,c0,0.0107962059444335,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,64600000,mCG,c0,0.0106868055223274,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,64700000,mCG,c0,0.0105750748740343,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,64800000,mCG,c0,0.0104611031756947,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,64900000,mCG,c0,0.0103449860741393,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,65000000,mCG,c0,0.010226826970874,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,65100000,mCG,c0,0.0101067318007332,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,65200000,mCG,c0,0.0099847790110982,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,90900000,mCG,c0,0.0070097469092692,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,91100000,mCG,c0,0.0070889758367308,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,91200000,mCG,c0,0.0071278021125608,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,91300000,mCG,c0,0.0071660580406764,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,91400000,mCG,c0,0.0072037038597204,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,91500000,mCG,c0,0.0072406993346503,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,91600000,mCG,c0,0.007276997719816,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,91700000,mCG,c0,0.0073125650228734,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,91800000,mCG,c0,0.0073473712137437,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,91900000,mCG,c0,0.007381353509005,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92000000,mCG,c0,0.0074144531811342,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92100000,mCG,c0,0.0074466127584776,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92200000,mCG,c0,0.0074777803665043,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92300000,mCG,c0,0.0075078948072124,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92400000,mCG,c0,0.0075368614651971,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92500000,mCG,c0,0.0075645809272656,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92600000,mCG,c0,0.0075909587335388,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92700000,mCG,c0,0.0076159100750885,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,92800000,mCG,c0,0.0076393520434,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,92900000,mCG,c0,0.0076612138053541,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,93000000,mCG,c0,0.0076814375327307,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,93100000,mCG,c0,0.0076999777926582,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,93200000,mCG,c0,0.0077168194911876,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,93300000,mCG,c0,0.0077319460719905,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,93400000,mCG,c0,0.0077453250708144,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,93500000,mCG,c0,0.0077569246025334,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,93600000,mCG,c0,0.0077667383777217,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,93700000,mCG,c0,0.007774793085331,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,93800000,mCG,c0,0.0077811187003709,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,93900000,mCG,c0,0.007785756507917,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,94000000,mCG,c0,0.0077887518907644,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,94100000,mCG,c0,0.0077901430814517,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,94200000,mCG,c0,0.0077899430988809,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,94300000,mCG,c0,0.0077881715131605,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,94400000,mCG,c0,0.0077848653773465,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,94500000,mCG,c0,0.0077800733708848,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,94600000,mCG,c0,0.0077738217640355,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,94700000,mCG,c0,0.0077661287962869,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,94800000,mCG,c0,0.0077570345903533,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,94900000,mCG,c0,0.0077465677169084,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,95000000,mCG,c0,0.0077347545083501,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,95100000,mCG,c0,0.0077216102280066,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,95200000,mCG,c0,0.0077071579983732,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,157800000,mCG,c0,0.0052715831541971,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,157900000,mCG,c0,0.0053605083019652,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,158000000,mCG,c0,0.0054483683272286,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,158100000,mCG,c0,0.0055350942682166,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,158200000,mCG,c0,0.005620579012012,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,158300000,mCG,c0,0.0057047030679908,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,158400000,mCG,c0,0.0057873446083418,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,158500000,mCG,c0,0.0058683885586576,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,158600000,mCG,c0,0.0059477480069807,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,158700000,mCG,c0,0.0060253345245504,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,158800000,mCG,c0,0.0061010217670292,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,158900000,mCG,c0,0.0061746770653081,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,159000000,mCG,c0,0.0062461860783189,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,159100000,mCG,c0,0.0063154724548428,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,159200000,mCG,c0,0.0063824633265239,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,159300000,mCG,c0,0.0064470839559767,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,159400000,mCG,c0,0.0065092526359553,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,159500000,mCG,c0,0.0065689069950436,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,159600000,mCG,c0,0.0066259999597906,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,159700000,mCG,c0,0.0066805038650978,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,159800000,mCG,c0,0.0067323836910799,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,159900000,mCG,c0,0.0067816296904119,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,160000000,mCG,c0,0.0068282614907175,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,160100000,mCG,c0,0.0068722966830974,0.0343748552169241,0.2347289766103089,Increased in Stressed
chr1,160200000,mCG,c0,0.0069137575576101,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,160300000,mCG,c0,0.0069526439231248,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,160400000,mCG,c0,0.0069889545459254,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,160500000,mCG,c0,0.0070227272336371,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,160600000,mCG,c0,0.0070540312523039,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,160700000,mCG,c0,0.0070829037858821,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,160800000,mCG,c0,0.0071093621119722,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,160900000,mCG,c0,0.0071334094878112,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,161000000,mCG,c0,0.007155064061137,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,161100000,mCG,c0,0.0071743567778752,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,161200000,mCG,c0,0.0071913169424671,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,161300000,mCG,c0,0.0072059881398165,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,161400000,mCG,c0,0.0072184211531662,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,161500000,mCG,c0,0.0072286753441805,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,161600000,mCG,c0,0.0072368519287937,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,161700000,mCG,c0,0.0072430672281413,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,161800000,mCG,c0,0.0072474395787778,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,161900000,mCG,c0,0.0072500740318961,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,162000000,mCG,c0,0.0072510922405226,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,162100000,mCG,c0,0.007250628570359,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,162200000,mCG,c0,0.0072488198264839,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,162300000,mCG,c0,0.0072457759613029,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,162400000,mCG,c0,0.0072415916175585,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,162500000,mCG,c0,0.0072363473719938,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,162600000,mCG,c0,0.0072301207594416,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,162700000,mCG,c0,0.007222990546096,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,162800000,mCG,c0,0.0072150458313438,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,162900000,mCG,c0,0.0072063621084319,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,163000000,mCG,c0,0.0071970102367264,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,163100000,mCG,c0,0.0071870369072122,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,163200000,mCG,c0,0.0071764540215426,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,163300000,mCG,c0,0.0071652425279427,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,163400000,mCG,c0,0.007153350091966,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,163500000,mCG,c0,0.0071407130133744,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,163600000,mCG,c0,0.0071272585485935,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,163700000,mCG,c0,0.0071129021337783,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,163800000,mCG,c0,0.0070975622267295,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,163900000,mCG,c0,0.0070811444754419,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164000000,mCG,c0,0.0070635362355722,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164100000,mCG,c0,0.0070446291063199,0.0163068237085089,0.2347289766103089,Increased in Stressed
chr1,164200000,mCG,c0,0.0070243240314467,0.0163068237085089,0.2347289766103089,Increased in Stressed
chr1,164300000,mCG,c0,0.0070025235927393,0.0149416932334276,0.2347289766103089,Increased in Stressed
chr1,164400000,mCG,c0,0.0069791388316355,0.0163068237085089,0.2347289766103089,Increased in Stressed
chr1,164500000,mCG,c0,0.0069540930776754,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164600000,mCG,c0,0.0069273343717792,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164700000,mCG,c0,0.0068988219053844,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164800000,mCG,c0,0.0068685565934112,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,164900000,mCG,c0,0.0068365473982041,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,165000000,mCG,c0,0.0068028212898076,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,165100000,mCG,c0,0.0067674311288401,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,165200000,mCG,c0,0.0067304512444203,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,165300000,mCG,c0,0.0066919746113571,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,165400000,mCG,c0,0.0066520949691224,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,165500000,mCG,c0,0.0066109020666917,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,165600000,mCG,c0,0.0065684909638952,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,165700000,mCG,c0,0.0065249738460717,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,165800000,mCG,c0,0.0064804454400004,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,165900000,mCG,c0,0.0064349807063988,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,166000000,mCG,c0,0.006388646416954,0.0371753969838011,0.2347289766103089,Increased in Stressed
chr1,166100000,mCG,c0,0.0063414831632424,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,166200000,mCG,c0,0.0062935015486274,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,166300000,mCG,c0,0.0062447393399605,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,175400000,mCG,c0,0.0055056005937612,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,175500000,mCG,c0,0.0055449342028077,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,175600000,mCG,c0,0.0055835717312315,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,175700000,mCG,c0,0.0056214253841764,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,175800000,mCG,c0,0.0056584309969922,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,175900000,mCG,c0,0.0056945305961344,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176000000,mCG,c0,0.0057296919479443,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176100000,mCG,c0,0.0057638871390626,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176200000,mCG,c0,0.0057970946164704,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,176300000,mCG,c0,0.0058293157607991,0.0401678780820709,0.2347289766103089,Increased in Stressed
chr1,176400000,mCG,c0,0.0058605639590696,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176500000,mCG,c0,0.0058908582173118,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176600000,mCG,c0,0.0059202233542254,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,176700000,mCG,c0,0.0059486898712104,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,177700000,mCG,c0,0.0061859870350478,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,178400000,mCG,c0,0.0063094168809494,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,178500000,mCG,c0,0.0063253298194969,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,178700000,mCG,c0,0.0063561582988992,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,178800000,mCG,c0,0.0063709864972624,0.0433622188594735,0.2347289766103089,Increased in Stressed
chr1,178900000,mCG,c0,0.0063853680554034,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179000000,mCG,c0,0.0063992925542708,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179100000,mCG,c0,0.0064127349331496,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179200000,mCG,c0,0.0064256505708267,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179300000,mCG,c0,0.0064379736583797,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179400000,mCG,c0,0.0064496410588291,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179500000,mCG,c0,0.0064606034016123,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179600000,mCG,c0,0.0064708212032231,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179700000,mCG,c0,0.0064802385859756,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179800000,mCG,c0,0.0064888016177733,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,179900000,mCG,c0,0.0064964558701385,0.0467685866914884,0.2347289766103089,Increased in Stressed
chr1,180000000,mCG,c0,0.0065031734347652,0.0467685866914884,0.2347289766103089,Increased in Stressed
