chromosome,region_start,region_end,gene_id,gene_name,gene_start,gene_end,methylation_diff,p_value,q_value,direction
chr1,58000000,58100000,483,NEK2,57978276,58044271,0.0106930217200487,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58000000,58100000,484,ZC3H7B,58044291,58046557,0.0106930217200487,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58000000,58100000,485,TEF,58075600,58101743,0.0106930217200487,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58100000,58200000,485,TEF,58075600,58101743,0.010777541432025,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,58100000,58200000,486,PIP5K1A,58171564,58286850,0.010777541432025,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,58200000,58300000,486,PIP5K1A,58171564,58286850,0.0108602036421945,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58300000,58400000,487,EXOC8,58300755,58301841,0.010941104858533,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58300000,58400000,488,SPRTN,58318826,58345783,0.010941104858533,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58300000,58400000,489,SULT4A1,58344142,58397663,0.010941104858533,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58300000,58400000,490,SFT2D2,58397678,58452172,0.010941104858533,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58400000,58500000,490,SFT2D2,58397678,58452172,0.0110203496072918,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58400000,58500000,491,LHX8,58468619,58543348,0.0110203496072918,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,58500000,58600000,491,LHX8,58468619,58543348,0.0110980271107694,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,58500000,58600000,492,TRIM11,58545289,58545910,0.0110980271107694,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,58500000,58600000,493,TRIM17,58561693,58602047,0.0110980271107694,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,58600000,58700000,493,TRIM17,58561693,58602047,0.0111741905669155,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,58600000,58700000,494,ADSL,58624005,58656280,0.0111741905669155,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,58700000,58800000,495,EIF2B3,58704061,58753436,0.0112488201289624,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58700000,58800000,496,EFNA1,58779794,58798453,0.0112488201289624,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58700000,58800000,497,MCOLN3,58798355,58820089,0.0112488201289624,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58800000,58900000,497,MCOLN3,58798355,58820089,0.0113218624566193,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58800000,58900000,498,C1H1orf122,58829998,58843179,0.0113218624566193,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58800000,58900000,499,YRDC,58878760,58890941,0.0113218624566193,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,58900000,59000000,500,EDEM3,58904699,58967503,0.0113932778483585,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,59000000,59100000,501,IL2RB,59051754,59243419,0.0114630167578293,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,59100000,59200000,501,IL2RB,59051754,59243419,0.0115310317439931,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,59200000,59300000,501,IL2RB,59051754,59243419,0.0115972755963842,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59200000,59300000,502,STRIP1,59253068,59306943,0.0115972755963842,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,502,STRIP1,59253068,59306943,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,503,SLC25A1,59317120,59321781,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,504,CLTCL1,59325794,59378358,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59300000,59400000,505,NEFH,59387950,59458860,0.0116617166732879,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,505,NEFH,59387950,59458860,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,506,SPOCD1,59479522,59479670,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59400000,59500000,507,PPM1F,59484222,59484371,0.0117243303451659,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,508,OSM,59500608,59500756,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,509,SF3A1,59514940,59515252,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,510,TBC1D10A,59528095,59550938,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,511,OR2T1,59564232,59570997,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,512,TRIM58,59574909,59585576,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59500000,59600000,513,DSN1,59588462,59602445,0.0117851157181909,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,513,DSN1,59588462,59602445,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,514,SLC35E2,59602652,59609142,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59600000,59700000,515,SOGA1,59631106,59754363,0.011844049164827,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,515,SOGA1,59631106,59754363,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,516,TMCO1,59766725,59784427,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59700000,59800000,517,SHANK3,59784447,60014467,0.0119010801465591,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,59800000,59900000,517,SHANK3,59784447,60014467,0.0119561532625325,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,59900000,60000000,517,SHANK3,59784447,60014467,0.0120091873634486,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,517,SHANK3,59784447,60014467,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,518,ACR,60013374,60019535,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,519,C10H22orf15,60021548,60024827,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60000000,60100000,520,CHCHD10,60026219,60141795,0.0120600859583648,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,60100000,60200000,520,CHCHD10,60026219,60141795,0.0121087336032092,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60100000,60200000,521,RNASEL,60157036,60241868,0.0121087336032092,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,521,RNASEL,60157036,60241868,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,522,DHX9,60255410,60262669,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60200000,60300000,523,FH,60275111,60287149,0.0121550045224112,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,524,KMO,60316659,60324857,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,525,OPN3,60326488,60366524,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,526,DHRS3,60383097,60400036,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60300000,60400000,527,SLC17A9,60399225,60408695,0.0121987669620011,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,526,DHRS3,60383097,60400036,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,527,SLC17A9,60399225,60408695,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,528,BCL10,60428699,60476572,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60400000,60500000,529,BSND,60477386,60480022,0.0122398655149167,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,530,PCSK9,60501467,60519694,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,531,USP24,60533537,60574117,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60500000,60600000,532,EFCAB6,60577320,60628053,0.0122781462688741,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,532,EFCAB6,60577320,60628053,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,533,SMYD3,60627426,60667424,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,534,EPHX1,60664566,60675757,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60600000,60700000,535,TMEM63A,60675328,60687048,0.0123134660025936,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60700000,60800000,536,GNPAT,60713073,60730283,0.012345690071879,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60700000,60800000,537,C1H1orf131,60790754,60796439,0.012345690071879,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,538,,60806428,60810786,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,539,SORT1,60813764,60817873,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,540,ATXN7L2,60827028,60827132,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60800000,60900000,541,CYB561D1,60846156,60858986,0.0123747210450515,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,542,GNAI3,60915720,60920338,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,543,GNAT2,60958061,60960845,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,60900000,61000000,544,AMPD2,60984029,61001668,0.0124004994236357,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,544,AMPD2,60984029,61001668,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,545,CLEC1A,61005905,61020669,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,546,CLEC9A,61022168,61033643,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,547,ZFP69B,61024390,61037074,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61000000,61100000,548,NMNAT1,61071985,61072133,0.0124229617338433,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,61100000,61200000,549,DISP1,61137926,61252502,0.0124420431153466,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,61200000,61300000,549,DISP1,61137926,61252502,0.0124576883566953,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61200000,61300000,550,COG2,61272049,61283492,0.0124576883566953,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61300000,61400000,551,PTPRA,61305460,61363595,0.0124698648342476,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61300000,61400000,552,AGT,61371078,61380323,0.0124698648342476,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61500000,61600000,553,CAPN9,61504299,61515789,0.0124835868067287,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,554,C1H1orf198,61620513,61633707,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,555,TTC13,61638547,61659182,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,556,GNRH2,61662002,61672731,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61600000,61700000,557,ARV1,61696234,61703345,0.0124849997448353,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,557,ARV1,61696234,61703345,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,558,MORC2,61703456,61721253,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61700000,61800000,559,ZHX3,61729287,61882423,0.0124827076912905,0.01778035324729,0.2347289766103089,Increased in Stressed
chr1,61800000,61900000,559,ZHX3,61729287,61882423,0.0124766287905901,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61900000,62000000,560,PLCG1,61914056,61919335,0.0124666365927723,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,61900000,62000000,561,KIF21B,61930811,62001673,0.0124666365927723,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,561,KIF21B,61930811,62001673,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,562,NLRP3,62024860,62063103,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62000000,62100000,563,SAMD11,62064204,62066890,0.0124526145926047,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62100000,62200000,564,OR2B11,62132006,62199803,0.0124344537102127,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62200000,62300000,565,GCSAML,62241440,62241589,0.012412076860196,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62200000,62300000,566,TMBIM6,62269798,62278112,0.012412076860196,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62300000,62400000,567,GGT5,62343872,62539856,0.0123854367024891,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62400000,62500000,567,GGT5,62343872,62539856,0.0123544963303834,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,567,GGT5,62343872,62539856,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,568,BCL2L1,62556072,62556220,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62500000,62600000,569,KLF17,62563806,62598784,0.0123192378840288,0.0193692804428477,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,570,ST6GALNAC3,62602742,62604471,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,571,TRIOBP,62606160,62643686,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,572,ZMPSTE24,62660715,62660863,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62600000,62700000,573,ST6GALNAC5,62666062,62733795,0.0122796661834916,0.021080909372252,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,573,ST6GALNAC5,62666062,62733795,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,574,CBLN4,62734312,62747876,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62700000,62800000,575,VWA5B1,62752263,62796913,0.0122358065052567,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,576,TSPO,62825106,62825371,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,577,TTLL12,62825224,62847243,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,578,SCUBE1,62860883,62881129,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62800000,62900000,579,PTK6,62880757,62960209,0.0121876966315941,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,62900000,63000000,579,PTK6,62880757,62960209,0.012135400616277,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,62900000,63000000,580,FNDC11,62967413,62967524,0.012135400616277,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,581,HELZ2,63026225,63054999,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,582,MYH9,63060213,63060361,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63000000,63100000,583,EIF3I,63092177,63136507,0.0120789809099384,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,583,EIF3I,63092177,63136507,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,584,TWF1,63137915,63154206,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63100000,63200000,585,TMEM51,63179989,63204106,0.0120184954128914,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,585,TMEM51,63179989,63204106,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,586,SLC16A1,63213915,63214063,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,587,SSX2IP,63214351,63215110,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,588,OR11L1,63234748,63235919,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,589,PRDX1,63236870,63273302,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63200000,63300000,590,PIK3CD,63291038,63333981,0.0119540275655039,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,63300000,63400000,590,PIK3CD,63291038,63333981,0.0118856652167478,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63300000,63400000,591,CLSTN1,63348966,63371839,0.0118856652167478,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63400000,63500000,592,SLC35F3,63442000,63462944,0.0118134810243162,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63400000,63500000,593,AGO1,63486608,63488870,0.0118134810243162,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63500000,63600000,594,AGO3,63501744,63529613,0.0117375417303862,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63500000,63600000,595,ADCY6,63536677,63551215,0.0117375417303862,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63500000,63600000,596,NCKAP5L,63562614,63590230,0.0117375417303862,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63600000,63700000,597,TARS2,63600065,63600151,0.0116579371297966,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63600000,63700000,598,ECM1,63622307,63626533,0.0116579371297966,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63600000,63700000,599,FAM20B,63634432,63640736,0.0116579371297966,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63600000,63700000,600,TOR3A,63691608,63723479,0.0116579371297966,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63700000,63800000,600,TOR3A,63691608,63723479,0.0115747708695035,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63700000,63800000,601,ABL2,63724985,63974249,0.0115747708695035,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63800000,63900000,601,ABL2,63724985,63974249,0.011488143805183,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63900000,64000000,601,ABL2,63724985,63974249,0.0113981640974458,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,63900000,64000000,602,NES,63980095,64006220,0.0113981640974458,0.02292285033304,0.2347289766103089,Increased in Stressed
chr1,64000000,64100000,602,NES,63980095,64006220,0.0113049676075231,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64000000,64100000,603,AK2,64016640,64096128,0.0113049676075231,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64000000,64100000,604,AZIN2,64097654,64119104,0.0113049676075231,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64100000,64200000,604,AZIN2,64097654,64119104,0.0112087128336098,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64100000,64200000,605,LMX1A,64141572,64155508,0.0112087128336098,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64100000,64200000,606,ARHGAP29,64192009,64239666,0.0112087128336098,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64200000,64300000,606,ARHGAP29,64192009,64239666,0.0111095656038147,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64200000,64300000,607,ZSCAN20,64277685,64282621,0.0111095656038147,0.0249030193506095,0.2347289766103089,Increased in Stressed
chr1,64300000,64400000,608,KCNB1,64309602,64358123,0.0110076796858955,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,64300000,64400000,609,HNF4A,64378254,64384262,0.0110076796858955,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,64300000,64400000,610,INTS13,64398580,64436591,0.0110076796858955,0.0270296363649138,0.2347289766103089,Increased in Stressed
chr1,64400000,64500000,610,INTS13,64398580,64436591,0.0109031911201842,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,64400000,64500000,611,FGFR1OP2,64445540,64464717,0.0109031911201842,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,64400000,64500000,612,GFRA4,64471941,64488410,0.0109031911201842,0.0293112220061821,0.2347289766103089,Increased in Stressed
chr1,64500000,64600000,613,L1TD1,64537522,64549826,0.0107962059444335,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,64500000,64600000,614,TASP1,64564211,64566227,0.0107962059444335,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,64500000,64600000,615,ASIC1,64564655,64594299,0.0107962059444335,0.0317565928714909,0.2347289766103089,Increased in Stressed
chr1,64600000,64700000,616,SMARCD1,64603816,64616169,0.0106868055223274,0.0343748552169241,0.2347289766103089,Increased in Stressed
